word,global,noise-aware,self,top,bot
emergent,99.583,99.706,100.085,0.000,0.000
import,82.271,82.974,99.486,0.000,0.000
170,37.944,36.351,55.950,0.000,0.000
producer,139.088,138.401,117.531,0.000,0.000
reversible,116.454,116.672,119.529,0.000,0.000
execution,140.414,140.198,158.691,0.000,0.000
engaged,59.839,61.130,94.404,0.000,0.000
expanding,52.779,52.891,94.915,0.000,0.000
hat,119.174,117.126,129.233,0.000,0.000
skeletal,100.277,101.406,108.062,0.000,0.000
stomach,106.907,109.556,127.187,0.000,0.000
surrogate,142.952,142.748,149.717,0.000,0.000
benchmark,113.614,113.940,109.660,0.000,0.000
profiling,182.086,183.533,178.811,0.000,0.000
encouraging,63.699,63.599,88.568,0.000,0.000
thickening,157.235,157.322,160.082,0.000,0.000
sentiment,156.945,154.991,204.112,0.000,0.000
arrhythmia,168.111,168.375,170.581,0.000,0.000
scheduled,133.624,135.106,173.677,0.000,0.000
neighborhood,90.152,89.493,98.333,0.000,0.000
searched,154.298,154.737,185.768,0.000,0.000
hidden,110.432,111.780,133.168,0.000,0.000
tight,138.780,139.866,213.585,0.000,0.000
triple,106.194,105.203,131.650,0.000,0.000
tended,91.353,90.224,131.061,0.000,0.000
scarce,88.349,88.500,127.243,0.000,0.000
societal,78.715,78.386,98.571,0.000,0.000
offering,60.214,59.420,119.950,0.000,0.000
kill,115.112,115.616,127.062,0.000,0.000
149,43.281,41.333,64.983,0.000,0.000
specialty,137.410,138.903,165.739,0.000,0.000
london,91.663,91.635,77.108,0.000,0.000
151,43.105,40.307,63.149,0.000,0.000
freedom,99.126,102.779,184.329,0.000,0.000
go,126.952,128.538,187.616,0.000,0.000
shelter,94.427,93.083,122.675,0.000,0.000
prospectively,157.492,157.656,156.313,0.000,0.000
apparatus,80.657,80.206,88.920,0.000,0.000
coat,125.547,126.108,153.750,0.000,0.000
voluntary,73.999,72.715,93.319,0.000,0.000
minimizing,136.124,136.862,151.792,0.000,0.000
canonical,94.136,94.513,94.219,0.000,0.000
foster,105.988,105.015,89.320,0.000,0.000
probiotic,236.175,236.831,237.846,0.000,0.000
palliative,129.034,131.228,145.335,0.000,0.000
scholar,88.997,89.095,96.398,0.000,0.000
neuraminidase,174.401,174.718,174.822,0.000,0.000
ulcer,184.948,187.110,191.054,0.000,0.000
relate,81.957,82.032,121.229,0.000,0.000
problematic,46.756,46.638,70.285,0.000,0.000
biosafety,274.274,274.851,282.742,0.000,0.000
operative,171.845,171.793,171.633,0.000,0.000
creates,57.113,55.320,121.366,0.000,0.000
traditionally,78.958,78.665,114.287,0.000,0.000
sustainability,110.326,110.641,121.607,0.000,0.000
dementia,129.102,128.992,149.633,0.000,0.000
sucrose,173.281,173.316,171.410,0.000,0.000
narrative,95.668,95.893,120.777,0.000,0.000
virology,148.352,148.518,147.373,0.000,0.000
switzerland,69.242,69.783,54.918,0.000,0.000
unstable,75.665,75.785,94.945,0.000,0.000
constituent,108.852,108.665,113.153,0.000,0.000
colorectal,102.768,104.067,101.768,0.000,0.000
sedation,206.560,206.952,211.688,0.000,0.000
camp,155.291,152.966,105.340,0.000,0.000
tubular,176.615,177.313,178.354,0.000,0.000
segmentation,216.829,217.242,215.993,0.000,0.000
simulate,123.425,123.350,130.997,0.000,0.000
infects,214.667,214.967,217.056,0.000,0.000
ensemble,164.629,165.600,129.714,0.000,0.000
progeny,179.662,180.156,177.475,0.000,0.000
deceased,111.801,111.079,102.709,0.000,0.000
fly,148.315,147.469,148.235,0.000,0.000
preferentially,100.692,100.769,101.517,0.000,0.000
filled,97.669,96.427,128.094,0.000,0.000
priming,139.373,140.244,139.156,0.000,0.000
physiology,166.266,168.206,171.830,0.000,0.000
preserve,80.350,78.731,115.642,0.000,0.000
danger,81.154,79.624,142.087,0.000,0.000
complaint,147.360,147.312,203.235,0.000,0.000
embryonic,189.415,190.237,184.885,0.000,0.000
operate,45.407,45.124,85.063,0.000,0.000
filtering,108.130,107.957,117.283,0.000,0.000
158,35.074,34.485,51.882,0.000,0.000
stimulating,116.773,116.570,130.623,0.000,0.000
notice,78.264,79.070,124.042,0.000,0.000
robustness,161.270,161.398,161.043,0.000,0.000
avoidance,114.820,115.032,123.989,0.000,0.000
secure,73.809,75.194,120.178,0.000,0.000
elucidated,206.908,207.613,205.509,0.000,0.000
nothing,95.403,96.063,158.351,0.000,0.000
calibration,137.391,137.848,137.339,0.000,0.000
1978,48.663,46.845,37.962,0.000,0.000
neighboring,85.133,85.791,103.212,0.000,0.000
confined,75.587,76.083,95.796,0.000,0.000
pct,199.613,198.273,176.371,0.000,0.000
damaged,84.815,84.119,133.642,0.000,0.000
annotated,127.286,127.578,127.944,0.000,0.000
latency,159.226,159.386,159.669,0.000,0.000
copper,100.694,101.881,123.654,0.000,0.000
continent,80.674,81.311,100.547,0.000,0.000
registration,131.976,132.488,168.086,0.000,0.000
strengthen,66.750,66.316,93.925,0.000,0.000
roc,245.910,246.329,243.756,0.000,0.000
circular,80.042,80.473,83.834,0.000,0.000
confusion,101.398,100.847,139.340,0.000,0.000
returning,85.970,85.678,118.653,0.000,0.000
spectroscopy,174.598,175.251,174.356,0.000,0.000
adjust,64.338,64.500,88.450,0.000,0.000
dependency,94.152,94.444,104.920,0.000,0.000
detector,145.026,146.346,146.214,0.000,0.000
normalization,148.232,149.321,148.990,0.000,0.000
noticed,51.384,51.370,81.570,0.000,0.000
1979,54.655,52.359,39.249,0.000,0.000
disposable,100.683,101.970,118.227,0.000,0.000
degeneration,149.723,150.642,151.207,0.000,0.000
immature,102.859,104.015,107.477,0.000,0.000
reserve,141.272,140.988,175.990,0.000,0.000
uncontrolled,78.312,78.335,88.104,0.000,0.000
wet,108.607,108.452,133.852,0.000,0.000
dense,83.108,83.686,105.019,0.000,0.000
solving,108.404,108.871,156.476,0.000,0.000
reviewer,196.707,197.022,203.282,0.000,0.000
mesh,132.706,133.203,143.149,0.000,0.000
tried,64.413,64.244,128.609,0.000,0.000
digestive,155.695,158.782,179.471,0.000,0.000
programming,155.557,157.653,111.262,0.000,0.000
distinguished,146.103,145.468,164.167,0.000,0.000
mechanistic,144.271,145.151,143.650,0.000,0.000
potassium,112.128,114.314,106.775,0.000,0.000
pol,124.777,124.836,124.156,0.000,0.000
documentation,77.772,77.566,103.074,0.000,0.000
remodeling,176.249,177.510,192.312,0.000,0.000
ranked,122.359,123.512,144.655,0.000,0.000
hub,99.095,98.919,92.390,0.000,0.000
structurally,158.087,159.429,156.915,0.000,0.000
really,45.997,46.676,96.414,0.000,0.000
quarter,129.959,133.024,200.169,0.000,0.000
bioinformatics,170.017,170.340,169.144,0.000,0.000
emphasized,50.652,50.955,74.304,0.000,0.000
mycobacterium,121.524,122.162,121.194,0.000,0.000
periodic,90.251,90.941,101.892,0.000,0.000
confer,160.472,162.335,168.137,0.000,0.000
integrate,76.513,76.556,104.523,0.000,0.000
marine,131.483,132.113,156.451,0.000,0.000
spillover,196.139,196.668,196.560,0.000,0.000
recognizing,64.918,64.873,83.502,0.000,0.000
bundle,143.202,143.567,146.901,0.000,0.000
ook,62.069,62.200,61.966,0.000,0.000
hierarchical,104.854,105.373,107.473,0.000,0.000
pancreas,102.641,104.204,107.002,0.000,0.000
1918,184.906,186.301,177.096,0.000,0.000
bulk,78.587,78.311,99.159,0.000,0.000
distinction,96.404,96.501,127.168,0.000,0.000
exploring,61.015,60.976,92.802,0.000,0.000
analogous,71.307,71.358,76.136,0.000,0.000
duck,112.317,109.832,94.432,0.000,0.000
qui,92.514,92.595,92.319,0.000,0.000
whereby,52.223,52.143,58.464,0.000,0.000
interfering,164.732,163.926,175.699,0.000,0.000
naive,122.070,122.826,109.406,0.000,0.000
director,189.450,187.201,125.270,0.000,0.000
vietnam,121.840,122.266,100.738,0.000,0.000
disrupted,81.301,81.992,100.652,0.000,0.000
imbalance,107.754,108.352,124.952,0.000,0.000
electrical,109.199,111.228,131.797,0.000,0.000
formulated,83.732,84.195,86.771,0.000,0.000
kinetic,163.315,164.702,158.567,0.000,0.000
fixation,165.955,167.506,163.870,0.000,0.000
fuzzy,199.200,199.290,208.982,0.000,0.000
advised,75.926,76.096,113.606,0.000,0.000
swelling,118.401,118.569,139.666,0.000,0.000
withdrawal,143.603,142.397,157.955,0.000,0.000
mining,140.091,141.606,176.142,0.000,0.000
fifth,59.309,59.175,88.472,0.000,0.000
occupation,156.803,155.480,164.028,0.000,0.000
habit,115.035,114.635,158.672,0.000,0.000
sow,185.878,188.373,186.553,0.000,0.000
ablation,188.155,188.904,189.081,0.000,0.000
inappropriate,75.254,75.262,95.662,0.000,0.000
sentinel,161.687,161.324,149.018,0.000,0.000
emphasize,57.927,57.561,82.813,0.000,0.000
nile,262.617,263.676,233.453,0.000,0.000
moderately,75.917,75.711,86.381,0.000,0.000
irrespective,89.490,89.901,94.984,0.000,0.000
amplitude,198.945,199.644,198.204,0.000,0.000
counter,109.099,109.413,130.135,0.000,0.000
sin,116.152,116.456,124.984,0.000,0.000
coating,108.911,109.153,117.132,0.000,0.000
perfect,89.849,92.197,138.414,0.000,0.000
curriculum,98.241,98.923,143.292,0.000,0.000
avec,126.168,126.435,125.681,0.000,0.000
210,31.504,30.177,38.434,0.000,0.000
typing,187.265,186.271,185.258,0.000,0.000
revision,101.591,101.728,114.742,0.000,0.000
extending,53.006,53.314,76.022,0.000,0.000
bear,118.317,116.321,153.720,0.000,0.000
imperative,68.679,68.339,94.956,0.000,0.000
british,112.591,107.651,129.907,0.000,0.000
ast,102.116,102.323,103.384,0.000,0.000
submission,154.125,153.615,159.627,0.000,0.000
veterinarian,141.169,142.057,145.042,0.000,0.000
anticoagulant,182.959,183.651,183.074,0.000,0.000
157,41.055,39.271,63.875,0.000,0.000
credit,176.854,177.394,244.477,0.000,0.000
save,103.087,102.472,161.877,0.000,0.000
decontamination,185.230,185.712,188.298,0.000,0.000
warrant,174.266,174.244,209.630,0.000,0.000
duplex,147.227,148.731,143.741,0.000,0.000
usefulness,118.829,118.440,128.083,0.000,0.000
contraction,137.867,138.563,145.746,0.000,0.000
money,80.947,81.042,148.164,0.000,0.000
averaged,147.566,146.647,99.786,0.000,0.000
taste,147.190,144.029,192.045,0.000,0.000
happen,78.132,78.369,147.938,0.000,0.000
mediating,120.146,120.823,119.634,0.000,0.000
night,99.327,100.920,143.521,0.000,0.000
sporadic,118.977,118.676,113.516,0.000,0.000
genomics,173.734,174.609,170.802,0.000,0.000
digested,158.789,158.993,160.754,0.000,0.000
medicinal,153.198,153.797,162.686,0.000,0.000
striking,109.230,107.138,141.997,0.000,0.000
went,98.409,96.293,145.211,0.000,0.000
comprise,71.865,71.109,86.664,0.000,0.000
cope,74.092,74.180,130.286,0.000,0.000
bad,72.827,74.872,132.025,0.000,0.000
caring,83.038,83.474,111.839,0.000,0.000
worst,99.049,100.235,139.019,0.000,0.000
ont,85.518,85.787,85.305,0.000,0.000
che,155.514,157.048,151.522,0.000,0.000
hair,119.212,121.322,169.823,0.000,0.000
positioning,140.229,140.303,147.446,0.000,0.000
tot,91.184,92.415,86.212,0.000,0.000
trying,70.326,68.332,171.867,0.000,0.000
zhou,60.677,61.804,57.914,0.000,0.000
aber,40.629,40.760,40.781,0.000,0.000
slower,76.273,76.052,142.437,0.000,0.000
spore,162.470,162.320,162.804,0.000,0.000
rearrangement,171.439,171.584,171.100,0.000,0.000
postmortem,167.287,167.480,166.499,0.000,0.000
counting,131.579,128.493,161.967,0.000,0.000
contracting,156.000,153.903,188.658,0.000,0.000
tidal,242.046,242.537,226.845,0.000,0.000
refinement,145.179,146.516,144.208,0.000,0.000
candida,128.411,128.746,128.562,0.000,0.000
161,36.845,35.763,57.199,0.000,0.000
width,97.856,98.003,113.461,0.000,0.000
intracranial,164.512,165.287,166.758,0.000,0.000
thorough,67.537,66.687,103.658,0.000,0.000
logic,84.525,84.932,100.685,0.000,0.000
168,42.980,41.691,56.806,0.000,0.000
162,32.830,31.030,54.105,0.000,0.000
166,37.408,36.227,53.487,0.000,0.000
sport,124.775,124.847,150.833,0.000,0.000
pixel,182.717,183.054,184.052,0.000,0.000
residence,157.747,158.637,196.604,0.000,0.000
sorting,142.166,145.813,117.682,0.000,0.000
transform,73.517,72.891,107.208,0.000,0.000
shall,116.462,114.623,167.094,0.000,0.000
173,56.677,56.127,69.310,0.000,0.000
sibling,108.623,109.301,113.559,0.000,0.000
3000,38.867,37.289,29.210,0.000,0.000
till,86.334,87.309,79.274,0.000,0.000
159,43.420,42.156,60.266,0.000,0.000
kernel,141.988,142.210,146.100,0.000,0.000
heating,97.041,96.381,119.485,0.000,0.000
turnover,124.313,125.118,137.195,0.000,0.000
hairpin,179.985,182.324,177.074,0.000,0.000
ovarian,139.749,141.075,139.641,0.000,0.000
verification,86.005,85.283,95.628,0.000,0.000
precipitation,139.585,140.697,138.733,0.000,0.000
163,37.762,36.579,60.219,0.000,0.000
1977,55.837,53.759,40.453,0.000,0.000
grey,123.303,122.766,111.701,0.000,0.000
profession,81.940,80.486,129.537,0.000,0.000
religious,83.986,84.485,160.328,0.000,0.000
presumed,50.208,49.996,54.532,0.000,0.000
census,209.813,209.082,162.614,0.000,0.000
particulate,176.399,176.945,182.679,0.000,0.000
explains,92.232,89.889,121.091,0.000,0.000
guided,89.029,88.926,102.602,0.000,0.000
noteworthy,40.309,40.412,52.736,0.000,0.000
everyone,78.808,79.450,156.815,0.000,0.000
labour,147.367,147.282,156.190,0.000,0.000
1976,58.990,57.551,44.071,0.000,0.000
meal,100.867,99.999,143.980,0.000,0.000
gown,137.149,135.910,173.660,0.000,0.000
interpret,81.009,81.031,103.813,0.000,0.000
couple,104.089,105.184,136.422,0.000,0.000
dust,127.740,124.799,157.208,0.000,0.000
450,65.015,66.705,52.863,0.000,0.000
press,112.615,113.497,166.995,0.000,0.000
zealand,136.946,137.032,106.897,0.000,0.000
immobilized,168.043,168.159,169.618,0.000,0.000
dropped,65.598,65.241,117.366,0.000,0.000
requested,66.030,66.166,92.438,0.000,0.000
mainland,73.103,73.860,64.912,0.000,0.000
editor,143.371,142.240,205.066,0.000,0.000
185,33.436,32.933,54.954,0.000,0.000
ineffective,76.412,76.858,104.935,0.000,0.000
sensory,110.544,111.765,115.588,0.000,0.000
maximize,85.572,85.736,115.790,0.000,0.000
hemagglutinin,145.288,145.355,145.165,0.000,0.000
orange,87.057,86.162,108.336,0.000,0.000
speculate,144.841,146.205,159.740,0.000,0.000
convergence,134.379,136.291,131.029,0.000,0.000
interactive,59.539,60.925,90.169,0.000,0.000
bacterium,109.314,110.700,108.734,0.000,0.000
idiopathic,116.184,116.605,116.742,0.000,0.000
preserved,77.074,76.859,88.558,0.000,0.000
decide,63.692,60.631,143.203,0.000,0.000
ng,156.956,157.854,157.667,0.000,0.000
killer,305.984,304.334,236.560,0.000,0.000
synergistic,165.979,166.813,165.096,0.000,0.000
ppm,159.493,160.469,160.480,0.000,0.000
finger,146.172,150.294,199.430,0.000,0.000
trip,115.352,115.706,159.740,0.000,0.000
react,106.828,106.905,142.720,0.000,0.000
ingredient,108.698,109.079,144.082,0.000,0.000
alive,124.316,126.300,181.058,0.000,0.000
reflection,80.294,78.947,91.771,0.000,0.000
percentile,146.861,147.471,144.064,0.000,0.000
gps,120.427,120.852,127.238,0.000,0.000
noting,81.019,82.578,104.675,0.000,0.000
pivotal,80.540,80.182,109.510,0.000,0.000
csa,119.310,120.711,115.870,0.000,0.000
linking,65.150,65.815,83.063,0.000,0.000
transparency,89.990,90.287,120.946,0.000,0.000
john,142.386,141.684,89.290,0.000,0.000
cholera,127.932,128.414,130.707,0.000,0.000
aggregated,111.590,111.870,111.200,0.000,0.000
spending,97.257,97.074,191.698,0.000,0.000
electrostatic,199.597,200.159,199.703,0.000,0.000
informative,89.632,88.761,100.726,0.000,0.000
wrote,170.208,161.944,133.346,0.000,0.000
historically,74.608,74.432,92.598,0.000,0.000
reform,98.502,97.682,180.159,0.000,0.000
twenty,71.369,71.700,43.197,0.000,0.000
permitted,94.916,94.920,127.496,0.000,0.000
methanol,116.552,117.747,108.332,0.000,0.000
convert,67.201,66.307,101.077,0.000,0.000
accumulate,101.135,101.266,113.735,0.000,0.000
calculating,102.808,103.475,106.245,0.000,0.000
atrophy,151.159,152.043,152.867,0.000,0.000
switching,98.353,97.228,117.883,0.000,0.000
adv,120.346,119.425,108.033,0.000,0.000
stabilization,98.584,98.019,107.417,0.000,0.000
village,103.692,102.943,117.813,0.000,0.000
cyclic,114.718,114.995,115.756,0.000,0.000
quantum,165.922,167.103,171.462,0.000,0.000
occasion,100.583,100.393,135.926,0.000,0.000
ich,131.723,131.643,131.515,0.000,0.000
salivary,150.096,150.680,150.739,0.000,0.000
biologically,128.419,129.146,128.605,0.000,0.000
dying,86.002,84.684,105.304,0.000,0.000
deployed,69.810,69.693,95.803,0.000,0.000
inferior,88.556,88.181,97.972,0.000,0.000
restrict,61.818,60.884,95.790,0.000,0.000
propagated,138.280,138.726,138.214,0.000,0.000
police,112.606,112.932,170.835,0.000,0.000
220,31.020,29.512,40.428,0.000,0.000
postulated,103.640,103.988,103.291,0.000,0.000
officer,116.207,114.402,133.112,0.000,0.000
spectral,152.996,153.595,152.383,0.000,0.000
cr,160.836,157.623,166.620,0.000,0.000
render,92.868,92.310,111.521,0.000,0.000
classify,139.516,140.893,144.127,0.000,0.000
psychosocial,151.842,152.228,155.424,0.000,0.000
gradual,67.098,66.261,95.167,0.000,0.000
regeneration,146.695,147.679,145.708,0.000,0.000
recognised,102.777,102.743,102.668,0.000,0.000
scaling,108.859,109.505,114.952,0.000,0.000
displacement,106.639,107.355,109.732,0.000,0.000
sentence,151.352,151.443,206.607,0.000,0.000
ingestion,157.120,157.596,158.872,0.000,0.000
wavelength,158.571,159.176,157.653,0.000,0.000
ester,128.977,129.083,128.911,0.000,0.000
aircraft,88.448,88.330,117.548,0.000,0.000
symbol,132.079,132.179,155.443,0.000,0.000
stenosis,162.578,162.859,164.437,0.000,0.000
topical,152.433,153.856,155.014,0.000,0.000
streptomycin,196.978,197.095,196.669,0.000,0.000
lens,117.856,118.439,141.311,0.000,0.000
outdoor,99.723,99.864,137.730,0.000,0.000
sting,185.230,184.513,189.285,0.000,0.000
eff,159.686,159.790,159.659,0.000,0.000
cage,149.676,149.058,165.436,0.000,0.000
pancreatitis,171.925,172.235,171.411,0.000,0.000
cargo,118.661,119.158,98.954,0.000,0.000
burn,130.467,132.745,149.739,0.000,0.000
bootstrap,325.913,326.376,324.949,0.000,0.000
burnout,215.969,216.730,231.239,0.000,0.000
cortical,143.500,143.811,143.491,0.000,0.000
learner,146.111,146.495,154.203,0.000,0.000
proton,172.449,173.445,169.253,0.000,0.000
predicts,120.144,118.556,131.952,0.000,0.000
clarified,103.548,103.429,112.756,0.000,0.000
housed,166.137,167.381,183.296,0.000,0.000
string,159.920,160.091,172.564,0.000,0.000
boy,110.379,109.099,142.181,0.000,0.000
visited,90.267,88.746,123.682,0.000,0.000
familiar,101.225,100.365,113.121,0.000,0.000
helping,64.340,61.865,123.556,0.000,0.000
obstacle,86.754,86.732,141.814,0.000,0.000
ready,82.717,82.578,117.637,0.000,0.000
constitutes,70.110,69.186,94.504,0.000,0.000
164,36.979,35.750,56.110,0.000,0.000
powder,132.960,131.798,161.591,0.000,0.000
career,173.653,176.401,269.590,0.000,0.000
mast,176.199,178.159,173.341,0.000,0.000
defence,189.375,189.615,198.707,0.000,0.000
debris,153.264,153.664,176.773,0.000,0.000
ab,116.538,116.754,114.806,0.000,0.000
immunology,162.165,162.624,158.721,0.000,0.000
176,37.429,36.394,55.035,0.000,0.000
ordinary,87.249,88.393,109.315,0.000,0.000
bedside,118.098,118.205,129.397,0.000,0.000
lasting,116.361,116.295,154.172,0.000,0.000
accomplished,111.233,111.304,131.515,0.000,0.000
ce,68.202,68.529,66.310,0.000,0.000
undergone,91.700,91.447,130.261,0.000,0.000
intermittent,94.781,95.624,98.145,0.000,0.000
disrupt,94.328,95.266,117.102,0.000,0.000
exceed,81.028,82.060,131.395,0.000,0.000
contributor,110.730,110.405,146.167,0.000,0.000
biased,152.861,151.526,184.976,0.000,0.000
progressively,83.501,83.726,92.265,0.000,0.000
chez,168.268,169.021,165.886,0.000,0.000
raising,86.788,86.886,153.486,0.000,0.000
exploit,75.017,75.463,95.143,0.000,0.000
fire,111.305,113.111,144.551,0.000,0.000
summarize,129.170,129.649,131.822,0.000,0.000
girl,102.213,102.075,148.520,0.000,0.000
confirms,76.505,76.400,73.676,0.000,0.000
smell,232.135,230.190,285.061,0.000,0.000
510,88.758,90.583,80.397,0.000,0.000
enormous,67.981,68.462,146.067,0.000,0.000
applies,53.603,53.087,86.996,0.000,0.000
ire,242.746,242.462,213.089,0.000,0.000
unemployment,119.834,117.914,166.789,0.000,0.000
responsiveness,150.275,150.844,152.912,0.000,0.000
tokyo,103.002,105.266,83.046,0.000,0.000
vlp,165.262,165.675,163.775,0.000,0.000
convenient,56.729,55.274,92.699,0.000,0.000
abdomen,114.801,115.359,139.479,0.000,0.000
opportunistic,137.878,138.458,139.352,0.000,0.000
corporation,79.182,80.449,64.677,0.000,0.000
rigorous,60.466,60.256,89.579,0.000,0.000
confinement,137.740,137.558,154.450,0.000,0.000
insufficiency,163.320,163.476,163.244,0.000,0.000
optimum,98.504,99.250,104.546,0.000,0.000
earliest,79.072,79.894,103.926,0.000,0.000
colitis,175.164,176.066,176.997,0.000,0.000
considers,86.666,83.634,105.217,0.000,0.000
cleared,128.253,128.809,172.135,0.000,0.000
funded,93.132,93.190,141.207,0.000,0.000
throughput,299.444,299.744,299.170,0.000,0.000
guangdong,132.626,133.273,130.759,0.000,0.000
projected,70.038,70.688,96.028,0.000,0.000
hotspot,138.084,138.202,137.120,0.000,0.000
parasitic,114.328,115.142,117.063,0.000,0.000
operated,77.551,77.263,110.556,0.000,0.000
repository,140.309,140.028,147.522,0.000,0.000
replicated,123.227,123.964,123.509,0.000,0.000
dehydration,112.886,113.664,124.973,0.000,0.000
purchase,89.111,88.119,120.811,0.000,0.000
electrolyte,206.032,206.529,207.888,0.000,0.000
deleterious,132.441,132.881,136.097,0.000,0.000
marketing,93.269,93.296,130.705,0.000,0.000
ma,122.898,123.328,115.895,0.000,0.000
169,39.414,38.732,55.302,0.000,0.000
spite,95.382,94.527,113.916,0.000,0.000
sure,68.990,69.037,155.559,0.000,0.000
outline,69.723,69.650,85.379,0.000,0.000
proceed,60.659,60.281,105.271,0.000,0.000
ship,81.273,80.729,109.758,0.000,0.000
competency,170.593,170.882,182.358,0.000,0.000
deployment,75.348,75.437,94.732,0.000,0.000
enterprise,89.958,88.816,115.431,0.000,0.000
stringent,71.349,70.775,119.618,0.000,0.000
proxy,153.877,153.773,151.925,0.000,0.000
lysine,125.522,125.534,125.872,0.000,0.000
1st,84.059,83.715,64.649,0.000,0.000
atmosphere,102.093,100.805,137.835,0.000,0.000
mobilization,112.604,113.725,112.548,0.000,0.000
wish,106.252,104.893,140.220,0.000,0.000
suspect,85.382,86.392,111.678,0.000,0.000
searching,88.818,91.132,135.203,0.000,0.000
tcm,186.883,188.099,188.175,0.000,0.000
purity,181.522,181.735,170.806,0.000,0.000
equity,130.357,128.640,155.845,0.000,0.000
restrictive,100.706,99.796,124.520,0.000,0.000
conversation,81.850,80.148,128.295,0.000,0.000
conceptual,106.189,107.112,111.963,0.000,0.000
expense,90.220,90.165,129.400,0.000,0.000
leak,130.737,131.535,160.106,0.000,0.000
flora,233.991,229.965,246.199,0.000,0.000
gestational,206.435,207.384,205.841,0.000,0.000
fairly,55.631,57.032,84.887,0.000,0.000
smear,232.690,232.871,229.559,0.000,0.000
supplier,91.352,91.518,99.632,0.000,0.000
stimulates,143.792,144.716,146.933,0.000,0.000
container,87.047,87.723,117.111,0.000,0.000
shifted,71.180,70.003,110.904,0.000,0.000
hypothesize,131.989,132.248,131.828,0.000,0.000
undetectable,169.996,170.412,172.904,0.000,0.000
initiating,78.379,79.028,81.015,0.000,0.000
pao,137.475,137.852,136.906,0.000,0.000
poorer,115.737,115.260,141.913,0.000,0.000
synonymous,153.620,154.686,162.571,0.000,0.000
suppressor,179.742,180.237,178.458,0.000,0.000
defines,68.671,68.245,97.909,0.000,0.000
sophisticated,54.966,55.256,85.432,0.000,0.000
190,37.274,36.970,56.073,0.000,0.000
entropy,190.506,191.157,190.011,0.000,0.000
ecology,104.381,105.178,121.220,0.000,0.000
flux,133.763,133.915,133.158,0.000,0.000
poisson,203.836,203.782,205.607,0.000,0.000
contemporary,68.448,69.295,78.158,0.000,0.000
bite,189.625,193.566,231.027,0.000,0.000
devastating,77.328,77.682,115.291,0.000,0.000
russia,62.825,61.935,73.003,0.000,0.000
dam,139.519,139.995,166.198,0.000,0.000
physically,82.810,82.594,111.473,0.000,0.000
172,41.120,39.790,59.403,0.000,0.000
della,181.315,183.108,174.675,0.000,0.000
president,145.782,145.871,161.544,0.000,0.000
174,38.393,37.283,56.045,0.000,0.000
spine,108.976,108.691,128.506,0.000,0.000
pre,108.521,109.807,107.648,0.000,0.000
santa,207.315,209.295,166.977,0.000,0.000
panic,111.703,111.851,160.502,0.000,0.000
171,38.137,36.684,61.598,0.000,0.000
theoretically,54.227,53.889,64.378,0.000,0.000
assumes,82.285,81.712,105.711,0.000,0.000
communicate,66.122,67.211,108.415,0.000,0.000
sa,190.472,188.997,175.314,0.000,0.000
stressor,192.240,192.136,193.751,0.000,0.000
retrieval,138.449,139.060,141.568,0.000,0.000
legislation,88.876,87.183,170.780,0.000,0.000
inconsistent,73.114,73.050,91.836,0.000,0.000
depressive,235.081,235.304,240.060,0.000,0.000
1975,45.196,43.577,34.422,0.000,0.000
comfort,115.265,115.564,163.563,0.000,0.000
capsule,129.286,129.475,126.073,0.000,0.000
recognizes,96.637,96.625,105.730,0.000,0.000
sun,88.460,88.583,125.226,0.000,0.000
inspired,115.716,117.757,144.387,0.000,0.000
supplied,60.338,60.187,82.492,0.000,0.000
accept,61.824,62.378,115.183,0.000,0.000
proposition,156.756,152.803,185.689,0.000,0.000
no,192.565,191.066,124.013,0.000,0.000
semantic,150.932,151.102,153.352,0.000,0.000
stent,188.737,189.302,189.839,0.000,0.000
satisfied,93.348,89.688,129.695,0.000,0.000
aan,87.773,87.652,87.145,0.000,0.000
vaginal,153.659,155.386,163.940,0.000,0.000
nonessential,158.488,158.737,164.718,0.000,0.000
angiogenesis,175.227,176.220,174.096,0.000,0.000
communicable,164.782,164.598,166.514,0.000,0.000
linker,179.831,180.117,179.854,0.000,0.000
offspring,125.232,125.867,128.052,0.000,0.000
ci,101.699,101.915,100.696,0.000,0.000
harbor,113.512,112.576,135.699,0.000,0.000
youth,89.296,89.778,124.840,0.000,0.000
competent,96.355,97.016,118.353,0.000,0.000
sanitation,168.393,168.102,198.514,0.000,0.000
embedding,126.674,127.106,128.553,0.000,0.000
rupture,154.633,155.608,159.066,0.000,0.000
flock,182.651,183.034,196.182,0.000,0.000
anti,103.303,104.294,101.995,0.000,0.000
dominated,73.909,74.297,95.552,0.000,0.000
protects,115.072,115.213,156.534,0.000,0.000
178,39.771,38.352,62.425,0.000,0.000
240,34.409,33.804,44.458,0.000,0.000
divergent,98.104,98.297,107.028,0.000,0.000
posed,76.333,77.089,131.816,0.000,0.000
reasoning,89.955,89.503,112.740,0.000,0.000
identifies,73.665,73.609,91.627,0.000,0.000
repeatedly,65.541,64.286,85.672,0.000,0.000
coded,102.740,103.708,103.638,0.000,0.000
straightforward,67.083,67.302,89.063,0.000,0.000
reversed,97.850,97.552,117.463,0.000,0.000
integrating,73.991,74.467,83.792,0.000,0.000
editing,150.977,151.456,138.608,0.000,0.000
182,37.659,36.820,54.144,0.000,0.000
surviving,91.164,90.688,101.982,0.000,0.000
informal,102.780,103.130,130.749,0.000,0.000
