word,global,noise-aware,self,top,bot
terminal,30.046,29.901,31.671,0.000,0.000
hungry,12.337,12.445,14.046,0.000,0.000
evans,21.556,21.906,19.388,0.000,0.000
recommend,20.932,20.502,22.182,0.000,0.000
manufacturer,30.846,30.860,31.244,0.000,0.000
fraud,33.097,32.477,39.158,0.000,0.000
intensive,29.099,29.374,30.948,0.000,0.000
movie,37.767,36.916,33.068,0.000,0.000
commons,92.620,95.726,94.340,0.000,0.000
analysed,25.118,24.917,28.034,0.000,0.000
questioned,25.681,25.980,29.215,0.000,0.000
modified,20.366,20.159,24.749,0.000,0.000
terrace,20.545,20.176,17.417,0.000,0.000
sums,33.649,33.766,38.858,0.000,0.000
necessity,11.590,11.437,12.900,0.000,0.000
grip,17.732,17.826,17.442,0.000,0.000
ridiculous,11.591,11.796,11.862,0.000,0.000
oral,38.722,38.005,44.726,0.000,0.000
forming,14.814,14.795,16.572,0.000,0.000
bottles,23.007,22.816,18.598,0.000,0.000
raw,15.739,16.170,15.793,0.000,0.000
snapped,26.676,26.482,25.174,0.000,0.000
decent,16.609,16.609,16.298,0.000,0.000
entries,35.390,35.965,36.933,0.000,0.000
subtle,14.347,14.223,13.816,0.000,0.000
champagne,41.902,42.385,34.019,0.000,0.000
merchant,31.775,32.560,33.020,0.000,0.000
forever,14.179,13.975,12.972,0.000,0.000
attendance,34.902,34.386,34.606,0.000,0.000
arises,20.939,20.782,23.516,0.000,0.000
dealer,33.184,32.913,32.329,0.000,0.000
triumph,15.519,15.394,16.415,0.000,0.000
attending,22.038,21.846,22.589,0.000,0.000
pakistan,80.703,82.212,91.181,0.000,0.000
progressive,17.897,18.149,20.396,0.000,0.000
preliminary,21.166,21.101,24.030,0.000,0.000
shakespeare,38.219,37.680,35.752,0.000,0.000
strip,34.345,34.096,34.096,0.000,0.000
bike,44.399,44.658,41.652,0.000,0.000
broadcasting,48.788,48.913,54.221,0.000,0.000
miners,43.801,43.915,51.753,0.000,0.000
shots,40.404,39.475,33.038,0.000,0.000
governing,30.020,29.744,29.428,0.000,0.000
kit,33.270,33.208,35.153,0.000,0.000
referring,18.034,17.897,20.525,0.000,0.000
timing,15.745,15.650,19.391,0.000,0.000
journalists,21.857,21.767,26.231,0.000,0.000
easter,37.554,37.641,39.963,0.000,0.000
programs,130.496,131.884,131.376,0.000,0.000
preserved,18.327,18.335,17.956,0.000,0.000
households,34.514,34.879,39.653,0.000,0.000
shorter,22.429,22.181,22.887,0.000,0.000
cable,53.807,53.739,56.350,0.000,0.000
commonwealth,66.656,65.970,73.044,0.000,0.000
invasion,30.014,30.085,38.454,0.000,0.000
symbol,22.578,22.927,23.482,0.000,0.000
luxury,22.952,23.059,24.356,0.000,0.000
quarters,32.109,31.746,31.306,0.000,0.000
introducing,16.607,16.735,19.700,0.000,0.000
shortterm,19.334,18.735,23.544,0.000,0.000
advisers,47.750,47.850,52.938,0.000,0.000
officially,18.315,17.801,19.668,0.000,0.000
catering,38.118,37.595,39.970,0.000,0.000
arguing,11.866,11.345,12.372,0.000,0.000
dealers,48.136,48.099,47.080,0.000,0.000
expand,28.129,27.831,35.528,0.000,0.000
singer,33.046,32.676,26.844,0.000,0.000
pile,18.091,18.225,17.859,0.000,0.000
separately,17.721,17.293,22.945,0.000,0.000
wars,34.266,34.241,33.162,0.000,0.000
dictionary,41.394,41.849,41.501,0.000,0.000
iraqi,39.690,41.654,48.190,0.000,0.000
partial,14.907,14.896,16.593,0.000,0.000
shore,28.472,28.799,28.107,0.000,0.000
swimming,38.972,39.011,30.607,0.000,0.000
muscle,35.606,35.023,36.480,0.000,0.000
dried,26.927,27.066,24.082,0.000,0.000
choices,25.973,25.376,28.947,0.000,0.000
brave,19.558,19.564,19.552,0.000,0.000
dull,19.288,19.370,16.786,0.000,0.000
implemented,26.736,26.363,32.107,0.000,0.000
tragedy,14.700,14.477,14.550,0.000,0.000
allegations,33.789,34.121,34.773,0.000,0.000
justification,17.534,17.284,21.320,0.000,0.000
fitting,28.107,27.712,29.560,0.000,0.000
breaks,25.071,24.727,24.190,0.000,0.000
risen,20.486,19.927,21.700,0.000,0.000
asia,37.427,39.354,42.918,0.000,0.000
complexity,16.420,15.972,20.387,0.000,0.000
enterprises,24.487,24.222,34.964,0.000,0.000
planet,35.524,35.950,35.690,0.000,0.000
severely,24.188,23.904,27.462,0.000,0.000
resolve,21.870,21.979,28.699,0.000,0.000
directive,69.696,70.186,76.457,0.000,0.000
undertake,25.166,25.249,28.034,0.000,0.000
smart,41.320,41.509,41.309,0.000,0.000
defeated,20.412,20.204,23.170,0.000,0.000
affecting,18.290,18.480,25.232,0.000,0.000
seventeen,18.127,18.531,20.719,0.000,0.000
morris,27.182,26.933,26.702,0.000,0.000
dynamic,17.413,17.203,20.174,0.000,0.000
downstairs,14.908,15.314,14.760,0.000,0.000
accepting,18.259,18.028,21.501,0.000,0.000
simultaneously,13.232,13.016,13.910,0.000,0.000
excessive,13.816,13.472,16.537,0.000,0.000
relax,21.632,21.513,20.291,0.000,0.000
mouse,42.418,42.394,40.650,0.000,0.000
districts,68.131,67.401,81.096,0.000,0.000
alternatively,19.781,19.820,21.861,0.000,0.000
opinions,21.798,21.096,23.711,0.000,0.000
serves,34.572,34.200,34.910,0.000,0.000
exceptional,34.347,34.647,36.278,0.000,0.000
youngsters,22.758,22.501,24.992,0.000,0.000
venture,43.026,43.041,46.249,0.000,0.000
sterling,98.783,99.358,97.094,0.000,0.000
ceremony,28.441,28.713,30.410,0.000,0.000
coup,32.188,31.552,43.279,0.000,0.000
1966,17.973,17.420,27.212,0.000,0.000
caroline,22.219,22.426,22.205,0.000,0.000
enquiry,36.302,36.278,38.066,0.000,0.000
nasty,16.813,16.491,16.198,0.000,0.000
precious,16.761,16.817,16.107,0.000,0.000
morgan,29.339,29.372,29.390,0.000,0.000
1950s,19.910,19.419,20.376,0.000,0.000
displays,19.750,19.512,20.507,0.000,0.000
cheek,29.239,28.178,24.731,0.000,0.000
ira,116.509,122.431,124.665,0.000,0.000
subsidiary,30.810,30.226,34.822,0.000,0.000
soldier,18.574,18.054,19.795,0.000,0.000
placing,15.589,15.320,16.481,0.000,0.000
crack,36.219,35.967,31.952,0.000,0.000
ussr,24.249,25.006,40.617,0.000,0.000
participate,26.749,25.633,30.524,0.000,0.000
casual,32.154,32.172,31.135,0.000,0.000
elegant,9.024,9.064,9.654,0.000,0.000
crimes,46.487,45.009,58.392,0.000,0.000
females,44.441,44.056,43.914,0.000,0.000
clare,18.681,18.738,19.326,0.000,0.000
combine,39.744,40.267,39.537,0.000,0.000
maria,35.204,38.337,29.224,0.000,0.000
incidence,31.374,31.594,41.202,0.000,0.000
happily,15.659,15.890,15.259,0.000,0.000
delayed,17.397,17.314,21.484,0.000,0.000
portrait,24.239,23.808,22.377,0.000,0.000
clarke,31.727,32.190,30.641,0.000,0.000
firstly,51.115,51.115,53.058,0.000,0.000
sooner,21.845,21.340,22.055,0.000,0.000
moore,28.482,28.797,26.282,0.000,0.000
employ,16.141,16.143,17.586,0.000,0.000
transformation,26.970,27.134,32.969,0.000,0.000
substantially,18.827,18.784,22.575,0.000,0.000
pond,52.329,53.724,47.629,0.000,0.000
finest,18.512,18.334,20.184,0.000,0.000
forests,58.439,58.112,65.568,0.000,0.000
pan,64.607,66.433,62.235,0.000,0.000
theft,43.755,42.825,38.947,0.000,0.000
opens,30.922,30.550,28.575,0.000,0.000
nearer,19.299,19.387,18.896,0.000,0.000
upwards,28.725,28.480,29.489,0.000,0.000
halt,24.259,23.809,24.872,0.000,0.000
behave,16.964,16.616,16.466,0.000,0.000
crazy,19.459,19.549,19.524,0.000,0.000
tide,30.079,30.345,33.538,0.000,0.000
judicial,32.682,32.786,36.833,0.000,0.000
encountered,16.601,16.481,20.954,0.000,0.000
supports,21.524,21.212,25.132,0.000,0.000
cousin,16.801,16.848,15.941,0.000,0.000
strikes,43.236,43.957,47.802,0.000,0.000
sociology,40.188,40.382,45.198,0.000,0.000
mills,37.845,37.772,34.877,0.000,0.000
cleveland,75.358,75.581,75.194,0.000,0.000
ethnic,50.650,48.825,60.323,0.000,0.000
stance,21.733,21.506,21.930,0.000,0.000
hey,26.920,26.392,24.848,0.000,0.000
remind,15.118,14.715,14.427,0.000,0.000
managing,26.463,26.440,27.691,0.000,0.000
cooperative,31.526,31.486,35.009,0.000,0.000
compulsory,26.459,26.432,31.213,0.000,0.000
burn,34.040,34.108,31.434,0.000,0.000
dean,41.522,41.981,44.712,0.000,0.000
clark,24.354,24.282,23.741,0.000,0.000
celebrated,16.004,16.058,15.431,0.000,0.000
servant,35.126,34.060,37.779,0.000,0.000
edges,20.604,20.526,21.008,0.000,0.000
supervision,25.832,24.908,30.324,0.000,0.000
checking,17.823,17.453,18.468,0.000,0.000
1960,16.452,16.147,21.942,0.000,0.000
innovation,23.978,24.168,30.423,0.000,0.000
weakness,19.110,18.668,17.455,0.000,0.000
contest,35.602,35.765,36.429,0.000,0.000
captured,16.905,16.709,17.762,0.000,0.000
accuracy,20.576,20.284,22.336,0.000,0.000
stocks,85.242,86.797,85.614,0.000,0.000
workforce,42.023,41.735,47.637,0.000,0.000
diagnosis,22.489,22.745,28.386,0.000,0.000
divide,29.599,29.579,33.284,0.000,0.000
1994,103.660,107.165,107.774,0.000,0.000
residence,31.196,30.891,37.235,0.000,0.000
tender,49.209,48.965,51.653,0.000,0.000
remainder,13.512,13.448,15.122,0.000,0.000
payable,63.063,63.621,71.503,0.000,0.000
investigations,24.003,24.407,26.970,0.000,0.000
dialogue,29.472,28.768,35.341,0.000,0.000
shook,35.844,35.418,30.753,0.000,0.000
brazil,29.804,30.376,33.146,0.000,0.000
systematic,14.189,14.322,16.991,0.000,0.000
politically,22.119,21.851,24.648,0.000,0.000
narrative,20.011,19.936,19.711,0.000,0.000
manufacture,25.424,25.457,29.390,0.000,0.000
preserve,28.754,28.292,31.180,0.000,0.000
1965,21.425,20.993,28.455,0.000,0.000
plc,48.203,50.381,53.430,0.000,0.000
purchased,17.815,17.803,18.107,0.000,0.000
forum,31.182,31.221,35.702,0.000,0.000
gifts,21.756,21.870,20.191,0.000,0.000
relevance,21.079,20.907,27.753,0.000,0.000
safely,13.367,13.574,15.184,0.000,0.000
chart,34.902,35.112,33.975,0.000,0.000
influences,22.252,21.716,32.293,0.000,0.000
speculation,26.033,26.247,28.643,0.000,0.000
exclusively,40.934,40.510,38.640,0.000,0.000
measurement,19.779,19.608,26.793,0.000,0.000
delicate,10.889,10.996,12.135,0.000,0.000
canadian,44.974,46.032,46.295,0.000,0.000
lover,15.548,15.202,14.195,0.000,0.000
governors,76.885,76.216,85.905,0.000,0.000
computing,36.006,35.246,38.060,0.000,0.000
doctrine,26.113,26.539,34.023,0.000,0.000
throwing,20.994,21.067,18.183,0.000,0.000
peasants,40.825,40.895,44.545,0.000,0.000
shoot,19.561,19.295,17.481,0.000,0.000
magazines,19.617,19.490,17.745,0.000,0.000
encounter,20.239,20.204,21.976,0.000,0.000
obtaining,24.553,24.198,26.901,0.000,0.000
judged,15.118,14.948,16.286,0.000,0.000
competing,9.726,9.593,11.274,0.000,0.000
premium,33.633,34.064,33.538,0.000,0.000
clearing,33.536,33.483,32.859,0.000,0.000
instances,16.197,16.349,18.983,0.000,0.000
presidential,48.241,50.337,47.734,0.000,0.000
unfair,20.952,20.809,22.990,0.000,0.000
boring,18.410,18.416,17.879,0.000,0.000
withdrawn,23.539,23.276,25.128,0.000,0.000
lonely,17.386,17.519,15.646,0.000,0.000
alternatives,21.270,21.214,25.799,0.000,0.000
remedy,29.667,29.610,33.953,0.000,0.000
seized,16.553,16.722,18.558,0.000,0.000
hated,18.772,18.481,17.757,0.000,0.000
hierarchy,19.635,19.173,24.812,0.000,0.000
sweden,26.531,27.778,33.708,0.000,0.000
metropolitan,42.386,41.923,45.609,0.000,0.000
restore,20.218,20.244,23.100,0.000,0.000
devil,24.550,24.624,25.099,0.000,0.000
hurry,13.007,12.700,12.452,0.000,0.000
fan,27.893,27.847,24.356,0.000,0.000
promises,17.286,17.355,16.708,0.000,0.000
allen,30.812,31.287,30.067,0.000,0.000
swung,24.008,23.998,19.779,0.000,0.000
600,17.496,17.530,22.689,0.000,0.000
signing,27.002,27.073,26.531,0.000,0.000
greece,35.167,34.798,46.509,0.000,0.000
collecting,21.550,21.294,21.755,0.000,0.000
desired,22.262,21.850,25.043,0.000,0.000
ideological,23.098,23.287,26.372,0.000,0.000
habits,28.295,27.599,30.141,0.000,0.000
collapsed,17.291,17.152,16.126,0.000,0.000
advisory,50.025,50.198,54.251,0.000,0.000
guilt,24.080,23.867,24.229,0.000,0.000
operational,21.923,21.266,24.498,0.000,0.000
careers,45.543,45.646,47.826,0.000,0.000
benjamin,65.111,66.041,64.603,0.000,0.000
ambulance,43.902,43.950,53.215,0.000,0.000
possessed,11.864,11.786,11.674,0.000,0.000
ranks,30.179,29.782,28.266,0.000,0.000
remarked,16.226,16.164,18.008,0.000,0.000
splendid,16.946,16.659,16.986,0.000,0.000
wheels,21.677,22.097,20.192,0.000,0.000
socialism,26.772,26.593,33.286,0.000,0.000
dose,34.361,33.564,39.453,0.000,0.000
equilibrium,47.849,47.996,54.898,0.000,0.000
fascinating,15.578,15.451,16.899,0.000,0.000
consultant,51.182,51.323,53.758,0.000,0.000
solely,19.183,18.631,23.146,0.000,0.000
monopoly,31.147,30.945,37.750,0.000,0.000
ate,21.040,20.456,20.436,0.000,0.000
technological,25.120,25.105,29.190,0.000,0.000
races,37.248,37.726,37.032,0.000,0.000
neat,18.392,18.606,18.224,0.000,0.000
maps,22.190,21.955,23.759,0.000,0.000
poured,20.567,20.708,19.014,0.000,0.000
undertaking,56.990,57.393,59.814,0.000,0.000
observe,16.797,16.769,18.343,0.000,0.000
slide,23.749,23.761,20.537,0.000,0.000
classification,35.452,35.182,36.703,0.000,0.000
crop,26.994,25.974,25.971,0.000,0.000
button,36.040,36.390,32.072,0.000,0.000
satellite,41.729,41.516,40.975,0.000,0.000
slept,12.438,12.433,11.790,0.000,0.000
appendix,39.425,40.003,45.417,0.000,0.000
dated,40.427,40.554,45.791,0.000,0.000
hollywood,28.161,28.397,26.218,0.000,0.000
trap,25.967,26.150,24.425,0.000,0.000
senses,17.645,17.961,17.321,0.000,0.000
respects,24.373,24.707,26.065,0.000,0.000
tournament,39.806,37.767,40.140,0.000,0.000
printer,26.186,26.650,25.999,0.000,0.000
observer,23.779,24.032,28.918,0.000,0.000
stopping,15.312,14.807,14.725,0.000,0.000
transformed,13.448,13.062,16.089,0.000,0.000
mount,43.663,43.923,41.626,0.000,0.000
nursery,42.253,41.688,43.395,0.000,0.000
kid,22.925,22.968,20.763,0.000,0.000
adjacent,18.840,18.864,22.081,0.000,0.000
accessible,21.311,21.050,23.723,0.000,0.000
seed,19.344,19.241,20.257,0.000,0.000
intervals,27.771,28.157,36.065,0.000,0.000
consistently,14.842,14.166,15.913,0.000,0.000
patch,22.763,22.720,21.754,0.000,0.000
permit,29.042,29.197,31.935,0.000,0.000
villa,40.240,41.144,41.145,0.000,0.000
happiness,20.067,19.754,21.124,0.000,0.000
tightly,30.790,30.393,27.043,0.000,0.000
eaten,15.023,14.857,14.937,0.000,0.000
breast,38.580,37.777,34.769,0.000,0.000
geography,22.753,22.470,24.838,0.000,0.000
occupational,37.211,36.756,41.278,0.000,0.000
traditions,30.730,30.618,36.355,0.000,0.000
mexico,60.248,68.298,64.847,0.000,0.000
prey,28.299,28.346,27.678,0.000,0.000
appeals,30.154,30.642,33.540,0.000,0.000
cultures,26.434,26.171,31.641,0.000,0.000
knitting,70.274,71.838,69.276,0.000,0.000
performances,24.401,24.004,24.217,0.000,0.000
disorder,63.356,61.964,67.847,0.000,0.000
steadily,17.780,16.886,18.386,0.000,0.000
fence,34.780,34.194,34.299,0.000,0.000
kissed,27.044,26.586,23.021,0.000,0.000
opponents,24.395,24.591,22.247,0.000,0.000
prisoner,16.881,16.750,20.371,0.000,0.000
themes,23.438,22.947,29.005,0.000,0.000
explosion,20.528,20.400,20.342,0.000,0.000
grinned,23.834,23.696,21.134,0.000,0.000
colleague,23.700,23.871,22.097,0.000,0.000
peasant,42.520,43.141,47.667,0.000,0.000
boom,29.043,28.571,35.275,0.000,0.000
wrapped,29.871,29.484,25.751,0.000,0.000
relieved,9.300,9.209,10.000,0.000,0.000
fortunately,10.482,10.524,10.357,0.000,0.000
provincial,37.690,37.699,46.918,0.000,0.000
hostile,16.234,16.239,18.108,0.000,0.000
insist,16.830,16.636,18.893,0.000,0.000
competitors,20.753,21.013,23.342,0.000,0.000
bull,51.453,51.422,46.738,0.000,0.000
explanations,24.378,24.295,31.059,0.000,0.000
anticipated,16.841,16.708,16.674,0.000,0.000
dangers,21.318,21.252,22.442,0.000,0.000
factories,21.453,21.522,21.347,0.000,0.000
constitute,13.979,14.036,16.224,0.000,0.000
intensity,18.082,17.941,18.600,0.000,0.000
pit,40.424,40.500,39.613,0.000,0.000
detected,19.372,19.512,21.884,0.000,0.000
louis,58.508,61.228,53.952,0.000,0.000
liberation,40.494,39.546,39.823,0.000,0.000
horrible,21.101,21.234,21.691,0.000,0.000
boot,55.217,55.660,52.825,0.000,0.000
geographical,21.678,21.561,29.708,0.000,0.000
debut,40.568,39.027,39.275,0.000,0.000
dimension,26.636,25.910,31.175,0.000,0.000
bases,39.028,38.895,50.098,0.000,0.000
lloyd,44.648,44.325,44.088,0.000,0.000
noble,38.217,38.273,37.890,0.000,0.000
extending,20.818,20.553,24.266,0.000,0.000
particles,32.599,32.938,36.473,0.000,0.000
hughes,28.193,28.110,28.802,0.000,0.000
prompted,19.719,19.966,20.432,0.000,0.000
determining,24.758,24.832,35.834,0.000,0.000
glory,23.305,23.072,21.807,0.000,0.000
rally,24.848,24.638,24.959,0.000,0.000
owed,26.348,26.448,29.904,0.000,0.000
wounded,32.687,33.806,29.651,0.000,0.000
winds,41.606,42.202,38.141,0.000,0.000
stroke,25.854,25.835,23.008,0.000,0.000
worship,23.171,23.448,28.144,0.000,0.000
circles,20.544,20.167,23.946,0.000,0.000
clay,26.075,26.502,27.914,0.000,0.000
christians,28.056,27.913,39.548,0.000,0.000
tribunal,85.090,86.963,99.802,0.000,0.000
ranging,22.739,22.096,23.811,0.000,0.000
volumes,20.288,20.513,21.810,0.000,0.000
pursuit,14.852,15.073,15.278,0.000,0.000
blank,27.572,27.559,25.462,0.000,0.000
depressed,27.895,27.868,25.516,0.000,0.000
robin,35.840,35.707,35.611,0.000,0.000
praise,20.294,20.254,21.409,0.000,0.000
forthcoming,36.348,36.540,36.584,0.000,0.000
suicide,34.218,33.900,38.967,0.000,0.000
liver,25.122,25.020,29.064,0.000,0.000
sizes,32.468,32.218,39.226,0.000,0.000
loyalty,17.539,17.226,19.945,0.000,0.000
equipped,21.502,21.639,19.918,0.000,0.000
interface,31.320,31.044,35.838,0.000,0.000
delegates,37.485,38.186,42.372,0.000,0.000
chaos,16.298,16.239,19.077,0.000,0.000
lamb,53.917,53.958,43.536,0.000,0.000
disturbed,14.975,14.555,15.313,0.000,0.000
density,29.002,28.617,37.121,0.000,0.000
requested,16.601,16.433,19.753,0.000,0.000
defendants,44.076,44.547,53.116,0.000,0.000
spectrum,34.117,33.775,43.470,0.000,0.000
companion,16.617,16.504,15.510,0.000,0.000
handsome,11.951,11.887,11.047,0.000,0.000
eve,30.953,32.215,31.485,0.000,0.000
historians,23.379,23.074,26.515,0.000,0.000
renewed,21.530,21.617,20.317,0.000,0.000
seeds,29.338,28.811,27.309,0.000,0.000
identifying,16.714,16.231,21.219,0.000,0.000
broadly,26.520,26.599,31.414,0.000,0.000
recruitment,40.686,41.313,43.035,0.000,0.000
sponsored,45.036,44.708,48.757,0.000,0.000
mid,34.508,33.076,36.142,0.000,0.000
walter,25.486,25.357,24.033,0.000,0.000
emerging,16.763,16.860,19.191,0.000,0.000
challenged,14.783,14.962,15.777,0.000,0.000
crops,32.478,31.955,31.031,0.000,0.000
attributed,23.332,22.783,30.863,0.000,0.000
stops,23.928,24.152,24.018,0.000,0.000
publicly,26.975,26.933,26.328,0.000,0.000
echo,45.153,44.940,45.877,0.000,0.000
invest,18.810,18.684,21.628,0.000,0.000
marshall,37.577,37.495,36.650,0.000,0.000
regret,17.319,17.794,18.454,0.000,0.000
israeli,39.499,40.036,52.441,0.000,0.000
faint,18.307,18.165,16.813,0.000,0.000
diseases,33.851,33.405,42.200,0.000,0.000
notable,16.897,16.795,16.288,0.000,0.000
mistakes,20.819,20.193,23.619,0.000,0.000
trapped,15.921,16.016,16.579,0.000,0.000
restaurants,26.078,26.888,25.056,0.000,0.000
derby,51.467,52.244,49.536,0.000,0.000
elaborate,13.925,13.894,14.554,0.000,0.000
reveals,19.654,19.585,21.487,0.000,0.000
sensitivity,17.134,17.217,20.431,0.000,0.000
scarcely,12.262,12.221,10.481,0.000,0.000
handled,18.662,18.378,22.344,0.000,0.000
nowadays,11.290,11.317,12.740,0.000,0.000
dollars,81.957,86.913,73.844,0.000,0.000
premier,44.482,45.607,47.958,0.000,0.000
acres,50.610,51.563,54.274,0.000,0.000
super,68.323,68.975,68.549,0.000,0.000
neutral,19.544,19.655,20.561,0.000,0.000
bedrooms,64.907,64.376,72.498,0.000,0.000
mild,16.284,16.650,18.645,0.000,0.000
shaped,25.815,25.559,26.670,0.000,0.000
marie,30.773,31.589,28.705,0.000,0.000
thames,40.953,41.846,40.935,0.000,0.000
ties,33.534,33.242,34.803,0.000,0.000
peaceful,17.854,17.280,20.867,0.000,0.000
illustrate,15.579,15.998,23.914,0.000,0.000
fluid,20.034,19.905,21.827,0.000,0.000
eric,28.453,28.431,26.981,0.000,0.000
suspicion,17.752,17.164,19.238,0.000,0.000
promoted,15.891,16.080,16.549,0.000,0.000
freely,12.953,12.874,13.464,0.000,0.000
menu,36.247,36.446,34.221,0.000,0.000
fitness,60.047,60.309,58.421,0.000,0.000
alex,28.535,28.645,25.564,0.000,0.000
sisters,19.233,19.740,20.511,0.000,0.000
examining,19.929,19.520,26.718,0.000,0.000
portfolio,73.431,73.544,79.044,0.000,0.000
spotted,18.645,19.080,17.360,0.000,0.000
columns,26.342,26.352,29.269,0.000,0.000
counties,76.037,72.606,85.203,0.000,0.000
filter,27.916,27.965,29.970,0.000,0.000
gay,39.124,38.549,40.466,0.000,0.000
belonged,12.276,12.445,13.596,0.000,0.000
architect,22.883,23.041,23.031,0.000,0.000
chronic,22.359,22.225,22.949,0.000,0.000
poems,22.616,22.007,19.326,0.000,0.000
floating,38.458,37.934,38.370,0.000,0.000
adoption,29.165,28.436,30.292,0.000,0.000
legitimate,17.382,17.415,18.392,0.000,0.000
potatoes,45.574,46.603,35.978,0.000,0.000
cats,23.120,22.415,20.778,0.000,0.000
definite,11.876,12.051,13.231,0.000,0.000
arose,17.683,17.744,18.774,0.000,0.000
catherine,20.994,21.172,19.278,0.000,0.000
couples,38.138,38.470,36.197,0.000,0.000
continent,34.752,35.097,37.925,0.000,0.000
wins,24.453,24.831,23.882,0.000,0.000
mobile,25.519,25.740,29.035,0.000,0.000
murdered,22.915,23.331,21.236,0.000,0.000
1930s,19.925,19.919,20.781,0.000,0.000
unfortunate,11.701,11.715,11.541,0.000,0.000
probability,39.200,38.863,44.799,0.000,0.000
revised,19.245,18.860,23.199,0.000,0.000
barrier,19.035,19.123,21.426,0.000,0.000
indirect,27.830,27.002,40.816,0.000,0.000
jenny,21.878,21.810,19.205,0.000,0.000
roy,20.240,19.683,22.617,0.000,0.000
consultants,27.269,26.461,34.061,0.000,0.000
hitherto,21.715,21.632,21.656,0.000,0.000
actors,26.320,25.367,24.518,0.000,0.000
domain,37.923,37.690,45.500,0.000,0.000
scattered,17.722,17.795,19.709,0.000,0.000
amateur,26.296,26.453,25.573,0.000,0.000
privilege,25.849,26.103,25.576,0.000,0.000
implement,25.443,25.051,28.181,0.000,0.000
essay,26.336,26.234,27.325,0.000,0.000
disputes,30.601,30.495,42.562,0.000,0.000
absent,18.533,18.555,19.123,0.000,0.000
rivals,12.863,12.870,14.179,0.000,0.000
karen,24.699,24.601,22.322,0.000,0.000
feminist,21.192,21.207,23.988,0.000,0.000
pockets,23.457,23.359,21.878,0.000,0.000
oak,53.985,52.652,48.806,0.000,0.000
statute,46.217,46.205,63.433,0.000,0.000
campbell,18.486,18.248,17.948,0.000,0.000
toilet,36.078,36.079,33.845,0.000,0.000
widow,21.721,21.651,19.355,0.000,0.000
clouds,24.148,24.146,20.105,0.000,0.000
nonsense,18.737,19.085,16.919,0.000,0.000
rubber,27.798,27.554,26.367,0.000,0.000
parking,93.304,94.872,106.835,0.000,0.000
surviving,22.863,22.517,21.908,0.000,0.000
rings,28.347,29.029,24.749,0.000,0.000
delegation,34.596,35.742,44.245,0.000,0.000
dragged,14.747,14.899,13.096,0.000,0.000
tune,15.126,15.194,12.694,0.000,0.000
hitler,45.444,45.828,52.133,0.000,0.000
vol,54.328,54.843,60.702,0.000,0.000
radiation,38.578,37.699,44.712,0.000,0.000
detective,24.971,24.871,25.977,0.000,0.000
artistic,29.246,28.580,30.734,0.000,0.000
performing,26.348,25.658,27.115,0.000,0.000
holland,30.840,31.703,35.837,0.000,0.000
rice,27.539,28.134,25.816,0.000,0.000
steep,20.306,20.012,21.521,0.000,0.000
witnesses,29.851,29.447,29.231,0.000,0.000
funded,27.881,27.040,37.237,0.000,0.000
pregnancy,26.426,26.155,30.082,0.000,0.000
shower,22.572,23.165,21.588,0.000,0.000
replacing,22.834,22.594,24.034,0.000,0.000
wee,45.484,45.211,43.717,0.000,0.000
allies,30.877,30.817,37.187,0.000,0.000
ross,22.301,22.407,22.019,0.000,0.000
prevention,52.607,52.899,54.034,0.000,0.000
wisdom,24.751,24.734,24.988,0.000,0.000
borrowing,30.812,30.826,34.466,0.000,0.000
jonathan,23.021,22.939,20.623,0.000,0.000
regardless,19.283,19.065,21.195,0.000,0.000
kicked,21.882,21.747,20.772,0.000,0.000
operator,22.589,22.576,24.251,0.000,0.000
invariably,21.817,21.935,21.251,0.000,0.000
endless,17.309,17.347,15.992,0.000,0.000
forecast,13.615,13.433,19.456,0.000,0.000
exploration,34.700,35.221,35.412,0.000,0.000
reject,16.257,16.098,18.985,0.000,0.000
withdraw,19.312,19.407,21.435,0.000,0.000
investigated,30.469,30.278,36.932,0.000,0.000
fierce,16.846,16.665,14.528,0.000,0.000
surrey,39.938,40.971,42.605,0.000,0.000
sail,44.193,44.172,42.279,0.000,0.000
promoting,12.421,12.257,14.367,0.000,0.000
alert,25.280,24.497,23.502,0.000,0.000
wool,45.471,45.411,41.114,0.000,0.000
inform,24.939,25.077,27.900,0.000,0.000
000,93.777,94.566,99.560,0.000,0.000
arriving,20.074,20.075,20.316,0.000,0.000
switzerland,25.630,26.204,33.958,0.000,0.000
malcolm,42.922,43.121,43.895,0.000,0.000
robinson,27.672,28.272,27.572,0.000,0.000
instantly,13.179,13.005,11.526,0.000,0.000
hypothesis,39.151,38.408,52.220,0.000,0.000
corbett,91.650,91.759,93.992,0.000,0.000
emily,26.995,26.821,23.859,0.000,0.000
reaches,38.340,37.811,38.483,0.000,0.000
possess,18.796,18.760,19.568,0.000,0.000
correspondence,44.219,43.522,42.738,0.000,0.000
christianity,24.751,24.910,37.172,0.000,0.000
adviser,43.776,44.589,52.659,0.000,0.000
promising,14.267,14.042,15.213,0.000,0.000
dish,31.305,31.594,28.065,0.000,0.000
differently,24.633,24.529,29.928,0.000,0.000
vessels,36.201,36.277,41.548,0.000,0.000
leaf,27.523,26.988,25.417,0.000,0.000
wellknown,12.811,12.605,15.847,0.000,0.000
norway,35.407,36.642,41.770,0.000,0.000
publishers,25.731,25.106,28.306,0.000,0.000
halfway,15.129,15.014,15.761,0.000,0.000
