word,global,noise-aware,self,top,bot
negotiators,39.379,39.469,42.349,0.000,0.000
transcripts,56.420,56.510,56.750,0.000,0.000
bun,29.729,29.934,29.977,0.000,0.000
giggling,23.565,24.120,22.971,0.000,0.000
underestimate,26.351,26.345,27.711,0.000,0.000
militias,48.119,48.111,50.831,0.000,0.000
sniff,19.699,20.027,20.341,0.000,0.000
topical,36.742,36.885,39.798,0.000,0.000
charred,34.732,34.936,36.780,0.000,0.000
1895,17.610,17.664,16.316,0.000,0.000
warmly,12.331,12.380,12.765,0.000,0.000
sharper,27.477,27.572,29.632,0.000,0.000
pastures,26.951,26.699,23.971,0.000,0.000
reliably,16.230,16.364,16.722,0.000,0.000
fingerprints,29.934,29.826,30.455,0.000,0.000
anxieties,16.944,17.172,21.089,0.000,0.000
immoral,24.126,24.426,27.996,0.000,0.000
mummy,84.481,84.639,85.480,0.000,0.000
tuesdays,37.743,37.880,36.957,0.000,0.000
query,28.929,28.764,30.458,0.000,0.000
lifethreatening,32.135,32.131,33.757,0.000,0.000
treacherous,21.826,21.913,22.455,0.000,0.000
maura,18.234,18.652,17.990,0.000,0.000
surpassed,32.273,32.362,32.557,0.000,0.000
uncanny,22.839,22.962,22.802,0.000,0.000
transcribed,49.623,50.044,50.090,0.000,0.000
incompetent,21.765,21.931,23.223,0.000,0.000
gypsy,26.556,26.588,26.968,0.000,0.000
alexandra,36.085,36.025,34.801,0.000,0.000
snoring,34.831,35.076,35.522,0.000,0.000
muttering,14.072,14.277,14.679,0.000,0.000
gladly,21.164,21.145,21.962,0.000,0.000
brooke,51.210,51.476,49.656,0.000,0.000
sutton,34.346,34.508,34.322,0.000,0.000
illumination,25.134,25.651,25.694,0.000,0.000
revolutions,25.747,25.667,26.830,0.000,0.000
219,18.313,19.227,17.203,0.000,0.000
brunswick,70.438,70.913,68.647,0.000,0.000
hourly,30.310,30.102,29.608,0.000,0.000
diagrams,27.121,26.783,26.350,0.000,0.000
exceedingly,15.700,15.732,17.521,0.000,0.000
housekeeping,41.148,40.960,41.936,0.000,0.000
essentials,21.743,21.886,22.278,0.000,0.000
perks,32.576,32.584,32.989,0.000,0.000
dalton,16.306,16.365,15.816,0.000,0.000
shudder,17.198,17.544,19.477,0.000,0.000
contemplated,11.317,11.456,12.853,0.000,0.000
rein,29.932,30.183,29.845,0.000,0.000
istanbul,30.293,29.908,32.132,0.000,0.000
bubbling,16.480,16.700,16.800,0.000,0.000
polly,37.497,37.257,36.348,0.000,0.000
soups,36.418,36.631,35.878,0.000,0.000
impatience,16.491,16.661,18.385,0.000,0.000
gilded,30.697,30.736,30.548,0.000,0.000
discreet,12.058,12.074,12.595,0.000,0.000
vouchers,62.856,63.071,59.974,0.000,0.000
goggles,39.892,40.342,38.687,0.000,0.000
mccartney,37.758,37.959,37.471,0.000,0.000
freeing,14.594,14.755,15.348,0.000,0.000
inhibit,24.494,24.453,28.119,0.000,0.000
propensity,24.536,24.758,25.221,0.000,0.000
sweeney,28.016,28.132,27.067,0.000,0.000
islanders,41.118,41.561,40.774,0.000,0.000
swallows,28.123,28.321,28.460,0.000,0.000
oxide,34.014,34.110,33.434,0.000,0.000
upgraded,14.303,14.292,14.282,0.000,0.000
cleaners,35.759,35.993,33.039,0.000,0.000
sponsoring,31.854,31.885,32.438,0.000,0.000
whine,26.509,26.548,26.649,0.000,0.000
darkest,37.091,37.277,38.189,0.000,0.000
whistles,34.126,34.360,33.920,0.000,0.000
cloning,78.378,78.393,78.098,0.000,0.000
sinclair,18.789,18.850,18.851,0.000,0.000
invoke,21.537,21.562,21.848,0.000,0.000
bloated,27.806,27.904,28.167,0.000,0.000
jung,38.054,38.300,38.929,0.000,0.000
subgroups,45.395,45.473,47.121,0.000,0.000
ills,52.481,52.707,56.108,0.000,0.000
interplay,22.988,23.262,23.657,0.000,0.000
faults,17.929,17.935,20.519,0.000,0.000
mythical,22.287,22.471,22.420,0.000,0.000
outlaw,20.806,20.811,20.521,0.000,0.000
315,21.105,22.234,19.714,0.000,0.000
shuffling,28.756,28.888,28.428,0.000,0.000
provisional,26.434,26.582,25.942,0.000,0.000
mclean,21.474,21.519,20.447,0.000,0.000
perpetrators,37.450,37.444,38.249,0.000,0.000
propositions,23.969,24.140,28.430,0.000,0.000
undo,20.106,20.194,20.047,0.000,0.000
resent,14.199,14.216,14.619,0.000,0.000
adjunct,36.312,36.386,36.026,0.000,0.000
reopened,28.132,28.079,29.206,0.000,0.000
halved,40.096,40.647,38.467,0.000,0.000
shuffle,17.239,17.327,16.383,0.000,0.000
strife,37.948,38.198,40.268,0.000,0.000
spiritually,37.012,36.862,37.973,0.000,0.000
gallup,50.183,50.106,49.145,0.000,0.000
reared,22.723,22.725,24.266,0.000,0.000
budding,19.884,19.863,19.926,0.000,0.000
policing,25.010,25.119,26.540,0.000,0.000
fernandez,37.027,37.475,36.704,0.000,0.000
specials,52.210,52.404,52.353,0.000,0.000
dimly,35.345,35.618,37.335,0.000,0.000
regretted,14.423,14.601,15.469,0.000,0.000
reacts,26.381,26.568,27.062,0.000,0.000
incorrectly,30.147,30.131,31.264,0.000,0.000
millennia,46.864,46.708,47.410,0.000,0.000
motorola,32.874,32.869,31.826,0.000,0.000
menacing,14.166,14.182,15.444,0.000,0.000
firstclass,46.072,45.477,44.561,0.000,0.000
prohibits,59.208,59.322,60.532,0.000,0.000
prosecuted,22.816,23.004,26.191,0.000,0.000
embodiment,22.259,22.421,21.994,0.000,0.000
barrage,43.962,44.081,44.954,0.000,0.000
literate,23.456,23.300,25.062,0.000,0.000
weakly,14.372,14.592,14.529,0.000,0.000
transplants,46.622,46.764,47.651,0.000,0.000
ached,18.430,18.488,21.299,0.000,0.000
cheddar,47.700,47.808,46.654,0.000,0.000
vertically,27.819,27.839,27.609,0.000,0.000
romeo,46.025,46.560,45.482,0.000,0.000
transcend,36.071,36.206,36.757,0.000,0.000
doctrines,22.071,22.064,23.306,0.000,0.000
sensational,16.196,16.357,16.193,0.000,0.000
fritz,14.541,14.768,14.574,0.000,0.000
forbid,22.963,22.844,26.684,0.000,0.000
tess,22.979,23.214,22.303,0.000,0.000
measurable,19.513,19.593,21.431,0.000,0.000
liberating,19.461,19.629,19.687,0.000,0.000
heady,15.931,16.060,15.623,0.000,0.000
ramifications,34.218,34.173,34.777,0.000,0.000
inexperienced,13.703,13.716,14.048,0.000,0.000
implying,9.899,9.881,10.627,0.000,0.000
clone,28.846,28.879,29.120,0.000,0.000
anthem,44.930,44.616,45.681,0.000,0.000
pods,32.446,32.435,32.583,0.000,0.000
subjectivity,26.968,27.318,29.279,0.000,0.000
blinded,16.540,16.587,16.799,0.000,0.000
bundles,16.589,16.515,16.217,0.000,0.000
compromises,24.632,24.779,25.041,0.000,0.000
plantations,42.905,43.390,42.167,0.000,0.000
gland,38.410,38.587,41.082,0.000,0.000
waning,42.988,43.038,43.311,0.000,0.000
artisans,41.612,41.288,41.328,0.000,0.000
surreal,26.668,26.754,27.004,0.000,0.000
hoops,35.757,35.850,35.986,0.000,0.000
puddle,34.019,34.251,34.188,0.000,0.000
livingston,16.821,16.739,16.839,0.000,0.000
uganda,20.376,20.448,22.396,0.000,0.000
thirdparty,43.685,43.747,43.949,0.000,0.000
faraway,27.902,27.889,28.330,0.000,0.000
honduras,28.473,28.823,27.723,0.000,0.000
exploiting,17.576,17.794,19.584,0.000,0.000
dupont,31.656,31.771,30.595,0.000,0.000
giddy,28.410,28.558,28.554,0.000,0.000
align,38.031,38.117,38.218,0.000,0.000
correlates,45.428,45.611,45.908,0.000,0.000
antiwar,44.064,44.276,44.683,0.000,0.000
abide,20.055,19.961,21.011,0.000,0.000
manipulating,22.810,22.944,23.401,0.000,0.000
forcefully,20.980,21.023,21.978,0.000,0.000
pointless,14.076,14.243,14.785,0.000,0.000
accords,41.384,41.394,42.692,0.000,0.000
manned,23.775,24.004,23.273,0.000,0.000
kettle,27.556,28.125,27.937,0.000,0.000
marcel,27.160,27.217,27.823,0.000,0.000
ole,46.122,46.671,45.634,0.000,0.000
unidentified,30.078,30.203,30.277,0.000,0.000
predominant,18.635,18.704,20.079,0.000,0.000
setback,19.134,19.445,20.371,0.000,0.000
memorabilia,57.895,57.979,58.195,0.000,0.000
logged,40.466,40.540,39.249,0.000,0.000
sanity,16.570,16.580,17.815,0.000,0.000
iceland,27.916,27.765,27.826,0.000,0.000
pessimistic,22.140,22.277,22.888,0.000,0.000
contour,35.685,35.692,36.307,0.000,0.000
logos,39.591,39.649,40.042,0.000,0.000
blazer,36.701,36.813,34.890,0.000,0.000
proficient,56.519,56.644,57.092,0.000,0.000
fielding,26.091,26.172,24.488,0.000,0.000
ambush,21.506,21.546,22.067,0.000,0.000
curving,24.140,24.237,24.599,0.000,0.000
noticeably,16.320,16.320,18.648,0.000,0.000
booze,21.201,21.286,20.879,0.000,0.000
piazza,29.761,30.265,28.973,0.000,0.000
summon,19.997,20.228,21.540,0.000,0.000
gaunt,27.113,27.306,28.609,0.000,0.000
fungal,36.380,36.455,37.990,0.000,0.000
stony,27.375,27.727,27.925,0.000,0.000
utopian,29.249,29.398,31.598,0.000,0.000
applauded,18.934,18.923,19.359,0.000,0.000
seizure,21.587,21.493,23.923,0.000,0.000
steiner,39.316,39.707,39.315,0.000,0.000
nicotine,48.743,49.004,51.179,0.000,0.000
uniformly,13.576,13.519,14.273,0.000,0.000
eloquent,21.223,21.317,21.928,0.000,0.000
birthplace,23.759,23.741,22.702,0.000,0.000
divers,26.657,27.119,25.088,0.000,0.000
xrays,26.008,26.115,29.388,0.000,0.000
guardians,23.910,24.217,25.400,0.000,0.000
circa,31.520,31.215,31.816,0.000,0.000
16yearold,25.753,26.079,25.417,0.000,0.000
fumbled,24.140,24.209,24.223,0.000,0.000
waged,34.681,34.846,35.997,0.000,0.000
restraints,25.525,25.654,29.360,0.000,0.000
ecstatic,11.445,11.524,11.572,0.000,0.000
capped,18.395,18.522,19.487,0.000,0.000
glaciers,61.213,61.554,59.180,0.000,0.000
isabella,20.630,20.770,19.509,0.000,0.000
227,16.696,17.558,15.794,0.000,0.000
viii,31.033,31.019,31.357,0.000,0.000
tread,20.035,19.859,21.227,0.000,0.000
emphatically,11.571,11.628,12.698,0.000,0.000
departing,14.313,14.342,14.362,0.000,0.000
youngster,15.534,16.144,15.077,0.000,0.000
strolling,33.118,33.416,32.337,0.000,0.000
dummy,22.654,22.807,23.858,0.000,0.000
oats,35.498,35.639,34.691,0.000,0.000
algebra,46.215,46.039,46.529,0.000,0.000
skeletons,25.374,25.404,25.569,0.000,0.000
norma,17.029,17.276,16.980,0.000,0.000
backers,36.683,36.838,36.869,0.000,0.000
sculpted,27.562,27.561,27.801,0.000,0.000
winged,30.837,30.797,30.926,0.000,0.000
wrench,47.456,47.502,47.891,0.000,0.000
swirled,37.199,37.316,37.516,0.000,0.000
splashing,31.165,31.730,29.871,0.000,0.000
beaming,18.234,18.353,18.708,0.000,0.000
hmm,12.293,12.608,12.918,0.000,0.000
recycle,36.878,36.929,34.907,0.000,0.000
convent,26.154,26.313,25.603,0.000,0.000
sized,22.518,22.506,23.352,0.000,0.000
addictive,27.087,27.150,29.043,0.000,0.000
transcendent,20.906,20.807,23.649,0.000,0.000
interdependence,37.931,38.030,40.057,0.000,0.000
buttocks,28.387,28.426,29.722,0.000,0.000
welcomes,30.906,30.726,31.276,0.000,0.000
orphan,22.247,22.301,22.188,0.000,0.000
pharmaceuticals,33.443,33.443,34.440,0.000,0.000
primer,30.347,30.236,30.404,0.000,0.000
pigment,36.136,36.603,34.816,0.000,0.000
slung,38.637,38.930,38.245,0.000,0.000
watchers,40.654,40.650,41.338,0.000,0.000
warehouses,26.063,26.433,24.148,0.000,0.000
dues,52.826,53.037,52.497,0.000,0.000
zen,49.261,49.471,50.155,0.000,0.000
diocese,40.455,39.942,41.209,0.000,0.000
plead,26.591,26.770,27.107,0.000,0.000
loosened,19.614,19.730,21.150,0.000,0.000
cheeses,28.639,28.984,25.099,0.000,0.000
refine,37.459,37.571,38.215,0.000,0.000
composing,31.139,31.183,30.458,0.000,0.000
dives,30.003,30.127,29.751,0.000,0.000
chipped,20.489,20.532,19.614,0.000,0.000
elf,39.344,39.188,38.905,0.000,0.000
sabbath,32.384,32.291,32.035,0.000,0.000
hypocrisy,21.889,22.150,24.313,0.000,0.000
subversive,17.033,17.286,17.891,0.000,0.000
arrivals,33.113,33.217,32.537,0.000,0.000
retreats,31.327,31.425,31.817,0.000,0.000
raspberry,26.096,26.486,25.475,0.000,0.000
martini,45.073,45.133,44.695,0.000,0.000
sorted,31.847,31.630,31.664,0.000,0.000
meticulous,18.010,18.031,18.198,0.000,0.000
chronicles,43.403,43.606,43.086,0.000,0.000
doorbell,42.323,42.512,42.289,0.000,0.000
cork,42.705,42.683,41.438,0.000,0.000
pulses,24.111,24.160,24.685,0.000,0.000
imposition,19.781,19.779,23.668,0.000,0.000
preferring,13.940,13.744,16.196,0.000,0.000
barring,35.294,35.356,36.129,0.000,0.000
picturesque,13.676,13.924,12.231,0.000,0.000
comer,15.436,15.574,16.283,0.000,0.000
murdoch,61.098,61.428,60.087,0.000,0.000
vents,39.842,40.077,39.916,0.000,0.000
bingo,24.091,24.019,24.651,0.000,0.000
referee,43.304,43.458,41.333,0.000,0.000
disadvantages,25.906,25.881,26.424,0.000,0.000
filtering,21.349,21.361,21.950,0.000,0.000
unauthorized,33.591,33.704,33.804,0.000,0.000
ordained,30.555,30.597,33.395,0.000,0.000
fiat,21.413,21.421,20.965,0.000,0.000
infusion,45.345,45.254,46.446,0.000,0.000
fahrenheit,54.108,54.012,54.182,0.000,0.000
naples,20.985,21.379,19.160,0.000,0.000
enid,22.537,22.870,22.387,0.000,0.000
jamaican,20.532,20.464,20.931,0.000,0.000
turbulence,24.770,24.908,25.346,0.000,0.000
distributor,24.541,24.435,22.936,0.000,0.000
liturgical,27.160,27.039,28.658,0.000,0.000
foucault,30.771,30.541,34.150,0.000,0.000
tenuous,19.649,19.538,21.254,0.000,0.000
seismic,38.425,38.528,39.227,0.000,0.000
insistent,12.598,12.605,12.954,0.000,0.000
barge,16.810,16.969,16.117,0.000,0.000
nan,18.426,18.497,18.083,0.000,0.000
fearless,19.750,19.865,20.241,0.000,0.000
exemplified,16.531,16.755,18.273,0.000,0.000
clears,31.149,31.449,30.813,0.000,0.000
tabs,37.078,37.334,36.816,0.000,0.000
fared,37.260,37.171,41.147,0.000,0.000
camille,45.135,44.976,44.187,0.000,0.000
relegated,36.415,36.863,37.896,0.000,0.000
simplistic,17.244,17.368,19.287,0.000,0.000
204,13.431,14.377,11.985,0.000,0.000
solace,38.279,38.257,40.087,0.000,0.000
risking,22.417,22.393,24.051,0.000,0.000
leasing,22.615,22.556,22.109,0.000,0.000
etiquette,39.187,39.321,38.840,0.000,0.000
porsche,27.293,27.466,25.281,0.000,0.000
preached,20.889,20.969,21.643,0.000,0.000
upheaval,26.703,26.858,28.532,0.000,0.000
stormed,21.362,21.456,21.417,0.000,0.000
lilies,29.399,29.512,28.737,0.000,0.000
correlate,39.104,39.420,39.747,0.000,0.000
demolition,21.586,21.556,21.209,0.000,0.000
fencing,27.499,27.316,25.911,0.000,0.000
snug,27.845,27.804,28.410,0.000,0.000
clinically,26.882,27.079,29.071,0.000,0.000
bikini,45.882,46.095,45.245,0.000,0.000
socrates,34.506,34.623,35.240,0.000,0.000
phoebe,25.499,25.728,23.880,0.000,0.000
groin,22.042,21.956,22.187,0.000,0.000
endemic,24.365,24.510,27.707,0.000,0.000
dramas,39.752,39.990,40.416,0.000,0.000
georgian,28.644,28.900,29.673,0.000,0.000
hancock,26.792,26.925,26.491,0.000,0.000
unanswered,38.929,39.072,46.983,0.000,0.000
economical,14.637,14.881,16.009,0.000,0.000
conway,18.676,19.329,18.060,0.000,0.000
co2,47.887,47.955,48.543,0.000,0.000
butts,29.457,29.539,29.249,0.000,0.000
prompts,27.851,27.877,28.178,0.000,0.000
stalking,23.859,23.893,24.348,0.000,0.000
scorer,53.069,52.886,52.563,0.000,0.000
sinai,70.135,70.562,69.824,0.000,0.000
gingerly,20.707,20.705,20.953,0.000,0.000
grunt,24.773,24.861,25.416,0.000,0.000
bon,39.506,39.757,38.895,0.000,0.000
discriminatory,33.532,33.722,36.972,0.000,0.000
cons,72.708,73.016,72.580,0.000,0.000
brewers,67.657,67.932,64.351,0.000,0.000
boating,40.913,41.272,38.804,0.000,0.000
overgrown,16.296,16.380,17.075,0.000,0.000
idealism,19.797,19.850,21.085,0.000,0.000
quitting,35.958,36.067,36.061,0.000,0.000
telecom,70.197,70.110,68.984,0.000,0.000
jonas,22.357,22.386,22.504,0.000,0.000
node,49.617,49.884,48.141,0.000,0.000
saliva,26.323,26.582,28.175,0.000,0.000
hooker,29.135,29.023,29.546,0.000,0.000
stately,25.726,25.839,25.257,0.000,0.000
collisions,41.372,41.372,41.761,0.000,0.000
milieu,26.061,26.012,26.918,0.000,0.000
plummeted,38.682,38.606,38.947,0.000,0.000
peck,17.846,18.050,18.766,0.000,0.000
replica,23.341,23.094,23.186,0.000,0.000
posterior,44.156,44.342,47.756,0.000,0.000
flaming,17.831,18.044,17.810,0.000,0.000
jumper,54.943,55.319,54.751,0.000,0.000
galley,40.314,40.425,39.290,0.000,0.000
winced,9.489,9.506,10.059,0.000,0.000
sweetie,14.735,14.930,14.487,0.000,0.000
journeys,46.754,46.439,45.130,0.000,0.000
involuntary,25.501,25.630,26.120,0.000,0.000
malignant,21.716,21.637,26.233,0.000,0.000
conditioned,18.975,19.201,19.537,0.000,0.000
coastline,24.573,25.020,23.384,0.000,0.000
242,23.868,24.610,23.939,0.000,0.000
migrate,24.579,24.875,25.080,0.000,0.000
stressing,13.335,13.335,13.893,0.000,0.000
mapped,24.627,24.832,23.591,0.000,0.000
gandhi,50.157,50.619,52.255,0.000,0.000
sincerely,42.387,42.334,43.545,0.000,0.000
stemmed,22.222,22.532,24.108,0.000,0.000
dorian,25.132,25.267,24.968,0.000,0.000
betray,15.862,15.855,16.347,0.000,0.000
228,15.812,16.613,14.877,0.000,0.000
uniqueness,21.945,22.033,23.590,0.000,0.000
gowns,40.107,40.218,39.136,0.000,0.000
bleed,18.582,18.807,19.437,0.000,0.000
stoop,28.628,28.719,28.916,0.000,0.000
fluttering,31.243,31.578,31.851,0.000,0.000
parody,16.687,16.696,16.883,0.000,0.000
tallest,42.102,42.278,41.857,0.000,0.000
plugs,30.020,30.228,29.851,0.000,0.000
typewriter,16.243,16.333,16.540,0.000,0.000
lemonade,29.917,30.220,29.272,0.000,0.000
jockey,57.069,57.558,51.411,0.000,0.000
dope,28.299,28.471,29.306,0.000,0.000
scaling,31.123,31.300,31.375,0.000,0.000
194,12.822,13.625,11.671,0.000,0.000
allah,41.151,41.209,44.147,0.000,0.000
spoons,32.077,32.260,31.567,0.000,0.000
leisurely,15.312,15.646,15.195,0.000,0.000
arithmetic,19.877,19.535,21.213,0.000,0.000
copenhagen,27.679,27.724,26.541,0.000,0.000
initiating,20.495,20.513,22.045,0.000,0.000
casualty,36.154,36.266,36.935,0.000,0.000
dia,46.718,46.962,45.686,0.000,0.000
pac,61.185,61.178,61.256,0.000,0.000
groan,20.507,20.837,22.212,0.000,0.000
jaguar,30.494,30.752,29.270,0.000,0.000
lighten,25.604,25.627,26.428,0.000,0.000
cooke,28.805,28.816,28.917,0.000,0.000
weekdays,31.836,32.167,31.468,0.000,0.000
aforementioned,15.181,15.161,15.192,0.000,0.000
stemming,37.611,37.886,37.052,0.000,0.000
fay,24.209,24.289,24.709,0.000,0.000
bulge,22.535,22.815,22.250,0.000,0.000
reeling,23.327,23.544,23.686,0.000,0.000
eruption,24.590,24.401,26.590,0.000,0.000
banish,16.639,16.705,17.009,0.000,0.000
appoint,27.686,27.753,32.602,0.000,0.000
sandstone,32.826,33.032,31.828,0.000,0.000
motherinlaw,13.836,14.021,14.013,0.000,0.000
emulate,20.764,21.060,21.768,0.000,0.000
citation,29.097,29.238,27.654,0.000,0.000
industrialization,25.325,25.248,27.587,0.000,0.000
misuse,21.787,21.837,23.473,0.000,0.000
consolidate,22.362,22.529,23.889,0.000,0.000
slogans,24.381,24.444,26.556,0.000,0.000
disliked,12.163,12.401,13.691,0.000,0.000
spaniards,38.660,39.124,38.678,0.000,0.000
221,21.173,22.708,19.381,0.000,0.000
flawless,25.591,25.637,25.699,0.000,0.000
byzantine,27.594,27.886,28.236,0.000,0.000
spores,50.754,50.917,51.370,0.000,0.000
commotion,22.471,22.642,22.748,0.000,0.000
faulkner,42.284,42.355,42.255,0.000,0.000
generalization,25.151,25.045,27.051,0.000,0.000
foe,42.596,42.887,43.576,0.000,0.000
motorists,25.813,25.857,23.518,0.000,0.000
briggs,17.786,18.176,17.589,0.000,0.000
noel,19.372,19.596,19.131,0.000,0.000
engraved,25.756,25.531,24.042,0.000,0.000
revolver,32.043,32.188,30.774,0.000,0.000
occupancy,48.002,48.032,48.094,0.000,0.000
inventories,30.075,30.033,31.075,0.000,0.000
landscaping,30.575,30.566,30.521,0.000,0.000
morals,19.143,19.151,20.142,0.000,0.000
leila,19.927,20.019,19.899,0.000,0.000
livelihood,21.945,21.730,22.067,0.000,0.000
profitability,19.337,19.282,19.858,0.000,0.000
spoil,12.387,12.493,12.629,0.000,0.000
substituted,28.254,28.084,29.415,0.000,0.000
battled,33.776,33.992,35.115,0.000,0.000
relativity,34.752,34.879,40.218,0.000,0.000
racer,42.395,42.537,41.519,0.000,0.000
leash,44.927,45.245,45.190,0.000,0.000
geographically,22.823,23.150,23.212,0.000,0.000
deserving,22.341,22.437,23.850,0.000,0.000
corrective,22.631,22.695,23.744,0.000,0.000
deductions,46.060,45.794,44.961,0.000,0.000
deference,22.981,23.033,23.896,0.000,0.000
substitutes,20.432,20.412,21.665,0.000,0.000
childbirth,22.663,22.696,25.689,0.000,0.000
thatcher,71.987,72.539,65.455,0.000,0.000
grimly,9.758,10.018,10.431,0.000,0.000
devout,25.021,25.188,25.937,0.000,0.000
depletion,33.099,33.142,33.624,0.000,0.000
franz,25.974,26.361,25.501,0.000,0.000
cheapest,17.179,17.062,18.514,0.000,0.000
licking,25.648,26.232,26.626,0.000,0.000
pairing,29.319,29.369,29.228,0.000,0.000
haynes,24.508,24.778,24.397,0.000,0.000
rake,27.336,27.447,26.798,0.000,0.000
hysteria,18.538,18.623,19.814,0.000,0.000
logistic,70.513,70.550,70.858,0.000,0.000
candid,29.979,29.911,29.324,0.000,0.000
mogul,42.503,42.487,42.986,0.000,0.000
ricardo,34.470,34.768,35.437,0.000,0.000
postcards,20.493,20.624,19.737,0.000,0.000
entail,27.715,27.596,30.749,0.000,0.000
currencies,38.741,38.455,38.534,0.000,0.000
stricken,16.948,16.948,18.627,0.000,0.000
danielle,25.160,25.253,24.412,0.000,0.000
lender,37.592,37.170,36.942,0.000,0.000
antiquity,17.273,17.439,17.636,0.000,0.000
theologian,51.783,51.823,53.281,0.000,0.000
inspires,24.441,24.485,24.318,0.000,0.000
bentley,17.923,18.389,17.018,0.000,0.000
knack,28.606,28.620,29.219,0.000,0.000
villain,21.738,21.970,21.299,0.000,0.000
substitution,22.453,22.453,24.014,0.000,0.000
340,19.037,20.064,17.146,0.000,0.000
biopsy,37.098,36.825,43.160,0.000,0.000
assassin,25.915,25.911,25.861,0.000,0.000
tremendously,14.244,14.195,14.112,0.000,0.000
survives,14.796,14.810,15.430,0.000,0.000
boon,31.139,31.098,31.187,0.000,0.000
reservoirs,21.915,22.086,20.720,0.000,0.000
enraged,18.180,18.213,18.361,0.000,0.000
grievances,24.605,25.204,28.393,0.000,0.000
unprepared,25.014,24.952,25.948,0.000,0.000
assertive,21.865,22.137,23.066,0.000,0.000
penchant,23.743,23.765,24.095,0.000,0.000
complexes,56.202,56.256,57.687,0.000,0.000
highrise,35.551,35.609,35.160,0.000,0.000
deity,19.953,20.290,23.593,0.000,0.000
vans,20.160,20.236,18.209,0.000,0.000
rectangle,22.930,22.950,22.547,0.000,0.000
15yearold,23.838,24.305,23.527,0.000,0.000
primaries,54.889,55.213,57.453,0.000,0.000
mosques,51.944,52.072,53.328,0.000,0.000
carpets,31.297,31.471,28.557,0.000,0.000
dormant,27.150,27.196,28.690,0.000,0.000
finnish,25.769,25.932,25.393,0.000,0.000
prosecute,37.732,37.839,40.566,0.000,0.000
frontline,31.268,31.592,32.005,0.000,0.000
gems,21.005,21.271,20.121,0.000,0.000
anchorage,36.710,36.775,36.792,0.000,0.000
das,21.498,22.036,21.265,0.000,0.000
sniffing,26.489,26.828,27.148,0.000,0.000
dagger,16.559,16.884,16.249,0.000,0.000
anthology,33.174,33.335,32.078,0.000,0.000
intrusive,32.631,32.484,34.184,0.000,0.000
229,16.217,17.109,15.699,0.000,0.000
clement,14.096,14.013,13.465,0.000,0.000
auditor,27.098,26.952,25.879,0.000,0.000
marcos,61.065,62.338,60.676,0.000,0.000
madam,26.260,26.666,25.800,0.000,0.000
exchanging,29.351,29.516,29.658,0.000,0.000
tout,33.481,33.750,33.103,0.000,0.000
uphold,24.349,24.428,25.775,0.000,0.000
fundamentalists,42.269,42.228,43.065,0.000,0.000
primal,38.600,38.355,40.622,0.000,0.000
georges,27.748,27.813,27.057,0.000,0.000
figurative,29.452,29.463,29.337,0.000,0.000
cupped,24.020,24.253,25.109,0.000,0.000
teamed,28.663,28.651,29.863,0.000,0.000
spotting,19.001,19.176,19.285,0.000,0.000
antarctic,28.389,28.760,26.366,0.000,0.000
aggravated,23.277,23.156,26.222,0.000,0.000
dearly,24.420,24.649,26.168,0.000,0.000
glimpses,29.800,29.994,29.334,0.000,0.000
misplaced,16.386,16.570,17.638,0.000,0.000
delinquent,44.959,44.933,45.955,0.000,0.000
238,20.086,21.490,17.962,0.000,0.000
stockton,37.539,37.189,39.805,0.000,0.000
rained,14.506,14.648,14.706,0.000,0.000
reflex,22.116,22.268,23.754,0.000,0.000
chore,28.246,28.344,28.052,0.000,0.000
patriarch,25.581,25.647,26.102,0.000,0.000
cervical,34.010,34.452,38.686,0.000,0.000
convoy,24.631,25.100,22.254,0.000,0.000
explanatory,16.331,15.921,18.517,0.000,0.000
miner,21.698,21.558,20.825,0.000,0.000
rehearsals,29.480,29.485,27.665,0.000,0.000
downsizing,46.431,46.575,46.011,0.000,0.000
leary,25.629,25.755,25.084,0.000,0.000
versatility,36.756,36.932,37.512,0.000,0.000
upgrades,35.291,35.331,35.568,0.000,0.000
sarajevo,30.461,30.830,33.936,0.000,0.000
humiliating,13.303,13.482,14.449,0.000,0.000
nudged,19.702,19.726,20.373,0.000,0.000
chopping,37.677,37.994,36.814,0.000,0.000
behold,12.202,12.260,12.487,0.000,0.000
223,15.922,17.356,14.390,0.000,0.000
conveniently,10.756,10.811,11.799,0.000,0.000
lynne,28.867,29.135,28.646,0.000,0.000
pulpit,38.434,38.587,38.739,0.000,0.000
doin,15.210,15.345,15.551,0.000,0.000
ultrasound,41.463,41.716,42.094,0.000,0.000
stunt,24.048,24.351,24.099,0.000,0.000
fluent,25.915,26.035,27.993,0.000,0.000
sermons,34.387,34.298,34.469,0.000,0.000
jug,17.954,18.037,17.889,0.000,0.000
rue,22.298,22.417,20.455,0.000,0.000
ingenious,12.948,12.909,14.082,0.000,0.000
pageant,56.943,57.286,56.421,0.000,0.000
proclaim,21.441,21.624,21.894,0.000,0.000
mistakenly,18.400,18.505,18.724,0.000,0.000
incurred,28.491,28.460,28.342,0.000,0.000
helium,31.977,32.047,33.001,0.000,0.000
citations,35.388,35.275,35.090,0.000,0.000
barr,19.963,20.105,19.730,0.000,0.000
showdown,26.704,26.897,27.910,0.000,0.000
percy,19.973,20.141,19.318,0.000,0.000
immersion,28.752,28.838,29.019,0.000,0.000
benevolent,24.427,24.634,24.567,0.000,0.000
