word,global,noise-aware,self,top,bot
indicate,0.302,0.293,0.289,0.000,0.000
examine,1.004,1.087,0.990,0.000,0.000
horizon,3.102,3.162,3.510,0.000,0.000
going,0.369,0.344,0.389,0.000,0.000
relatively,0.342,0.325,0.304,0.000,0.000
verlag,0.479,0.485,0.445,0.000,0.000
else,1.280,1.276,1.063,0.000,0.000
powerful,0.587,0.599,0.612,0.000,0.000
philosophy,2.010,2.029,1.768,0.000,0.000
replace,0.704,0.670,0.779,0.000,0.000
suggests,0.221,0.226,0.285,0.000,0.000
precision,1.768,1.721,1.929,0.000,0.000
currently,0.260,0.272,0.379,0.000,0.000
referee,0.670,0.643,0.600,0.000,0.000
speed,19.842,19.840,19.312,0.000,0.000
res,5.798,6.027,5.922,0.000,0.000
lines,0.830,0.845,0.820,0.000,0.000
analyze,0.650,0.705,0.544,0.000,0.000
produced,2.439,2.420,2.209,0.000,0.000
parallel,12.045,11.405,12.511,0.000,0.000
turns,0.436,0.462,0.430,0.000,0.000
remain,0.442,0.495,0.384,0.000,0.000
automatically,0.925,0.932,0.795,0.000,0.000
five,0.290,0.293,0.383,0.000,0.000
american,1.099,1.131,0.988,0.000,0.000
occurring,1.315,1.285,1.236,0.000,0.000
reader,0.639,0.671,0.633,0.000,0.000
coincide,0.962,1.054,0.972,0.000,0.000
identification,0.716,0.735,0.635,0.000,0.000
russian,3.592,3.500,3.682,0.000,0.000
singularity,6.176,6.108,5.439,0.000,0.000
liu,5.002,5.156,4.548,0.000,0.000
maps,0.388,0.399,0.393,0.000,0.000
along,12.888,12.781,12.690,0.000,0.000
replacing,0.178,0.171,0.213,0.000,0.000
generic,0.502,0.505,0.489,0.000,0.000
dependence,3.175,3.230,3.343,0.000,0.000
paradoxes,2.692,2.670,2.565,0.000,0.000
specify,0.347,0.347,0.436,0.000,0.000
arch,0.701,0.710,0.805,0.000,0.000
red,3.991,4.200,3.543,0.000,0.000
approximately,0.785,0.800,0.906,0.000,0.000
equally,0.347,0.368,0.381,0.000,0.000
normalization,1.045,1.043,0.821,0.000,0.000
differences,0.449,0.458,0.507,0.000,0.000
euclidean,2.062,1.570,3.477,0.000,0.000
reported,0.783,0.825,0.761,0.000,0.000
significantly,0.595,0.593,0.653,0.000,0.000
quantity,3.326,3.379,3.703,0.000,0.000
improved,0.300,0.359,0.296,0.000,0.000
constructing,0.272,0.278,0.266,0.000,0.000
reality,1.851,1.981,1.460,0.000,0.000
move,2.710,2.673,2.944,0.000,0.000
estimated,0.715,0.768,0.766,0.000,0.000
translations,1.639,1.764,1.363,0.000,0.000
super,0.588,0.582,0.612,0.000,0.000
philosophical,0.746,0.793,0.550,0.000,0.000
considers,0.568,0.608,0.448,0.000,0.000
primitive,0.685,0.636,0.888,0.000,0.000
simplified,1.201,1.289,1.190,0.000,0.000
circuit,10.845,10.778,9.455,0.000,0.000
differ,0.194,0.195,0.192,0.000,0.000
previously,0.210,0.226,0.146,0.000,0.000
laws,12.406,12.782,13.933,0.000,0.000
besides,0.390,0.393,0.365,0.000,0.000
regarded,0.698,0.706,0.562,0.000,0.000
mechanical,16.658,16.694,17.699,0.000,0.000
plays,1.152,1.133,1.082,0.000,0.000
transferred,2.976,2.900,2.774,0.000,0.000
leaves,0.420,0.359,0.514,0.000,0.000
foundation,0.325,0.352,0.229,0.000,0.000
transformed,2.481,2.353,2.653,0.000,0.000
unbounded,1.586,1.520,1.966,0.000,0.000
simultaneously,0.312,0.325,0.204,0.000,0.000
introduces,1.142,1.134,1.157,0.000,0.000
preliminary,0.768,0.844,0.776,0.000,0.000
virtual,3.878,3.943,4.301,0.000,0.000
investigation,0.520,0.523,0.330,0.000,0.000
created,0.540,0.569,0.551,0.000,0.000
speaking,0.446,0.432,0.383,0.000,0.000
characteristics,0.316,0.396,0.588,0.000,0.000
pure,1.321,1.343,1.595,0.000,0.000
leading,0.995,0.992,1.001,0.000,0.000
frames,16.294,15.690,16.620,0.000,0.000
goes,1.274,1.194,1.549,0.000,0.000
causal,3.564,3.455,3.669,0.000,0.000
obtaining,0.509,0.490,0.601,0.000,0.000
reduces,0.875,0.931,1.055,0.000,0.000
transform,8.822,8.797,8.691,0.000,0.000
concerned,0.275,0.290,0.207,0.000,0.000
analogy,0.622,0.597,0.708,0.000,0.000
proves,0.713,0.690,0.773,0.000,0.000
near,0.822,0.856,1.041,0.000,0.000
determining,0.209,0.224,0.261,0.000,0.000
break,2.257,2.265,2.435,0.000,0.000
advantage,0.167,0.164,0.146,0.000,0.000
discovery,1.942,1.989,2.158,0.000,0.000
fields,27.439,27.391,28.142,0.000,0.000
removed,0.799,0.805,0.780,0.000,0.000
phys,51.469,51.738,54.455,0.000,0.000
separate,0.321,0.303,0.357,0.000,0.000
directions,3.705,3.441,3.969,0.000,0.000
distinguish,0.535,0.527,0.504,0.000,0.000
remove,0.329,0.335,0.357,0.000,0.000
chemical,1.506,1.485,1.172,0.000,0.000
worth,0.126,0.129,0.101,0.000,0.000
circuits,1.068,1.015,1.163,0.000,0.000
fix,0.761,0.736,0.910,0.000,0.000
nevertheless,0.382,0.396,0.400,0.000,0.000
modified,1.751,1.833,1.749,0.000,0.000
complicated,0.325,0.328,0.361,0.000,0.000
suggest,0.381,0.384,0.456,0.000,0.000
formulated,1.480,1.536,1.391,0.000,0.000
extends,0.296,0.280,0.302,0.000,0.000
suffices,1.357,1.354,1.461,0.000,0.000
transitions,2.893,2.934,2.885,0.000,0.000
kolmogorov,1.637,1.603,1.446,0.000,0.000
sufficiently,0.317,0.305,0.297,0.000,0.000
families,0.335,0.325,0.374,0.000,0.000
inside,2.239,2.159,2.273,0.000,0.000
initially,0.176,0.175,0.170,0.000,0.000
perhaps,0.182,0.207,0.211,0.000,0.000
stored,1.027,1.184,1.069,0.000,0.000
equivalently,0.206,0.202,0.139,0.000,0.000
predictions,0.561,0.605,0.663,0.000,0.000
repeat,1.458,1.448,1.520,0.000,0.000
systematic,0.427,0.386,0.310,0.000,0.000
separation,0.911,0.948,0.794,0.000,0.000
net,3.380,3.317,3.783,0.000,0.000
violated,0.990,0.942,0.850,0.000,0.000
variation,5.129,5.211,5.054,0.000,0.000
author,4.306,4.466,4.208,0.000,0.000
implications,0.417,0.452,0.467,0.000,0.000
verify,0.574,0.592,0.510,0.000,0.000
says,0.623,0.734,0.439,0.000,0.000
argue,0.486,0.483,0.420,0.000,0.000
crucial,0.520,0.574,0.543,0.000,0.000
involve,1.316,1.315,1.434,0.000,0.000
division,0.387,0.421,0.406,0.000,0.000
really,0.473,0.500,0.327,0.000,0.000
referred,0.553,0.560,0.579,0.000,0.000
national,0.562,0.587,0.570,0.000,0.000
frank,0.461,0.435,0.462,0.000,0.000
height,0.378,0.318,0.332,0.000,0.000
nothing,0.569,0.741,0.515,0.000,0.000
regions,1.382,1.524,2.021,0.000,0.000
asymptotic,1.199,1.328,2.473,0.000,0.000
illustrates,1.488,1.651,1.547,0.000,0.000
giving,0.753,0.712,0.740,0.000,0.000
letter,2.753,2.790,2.558,0.000,0.000
engine,1.341,1.332,1.050,0.000,0.000
texts,1.469,1.488,1.454,0.000,0.000
illustrated,0.507,0.549,0.509,0.000,0.000
loop,5.524,5.406,4.481,0.000,0.000
realistic,0.724,0.752,0.635,0.000,0.000
failure,0.222,0.211,0.241,0.000,0.000
adopt,0.178,0.171,0.152,0.000,0.000
art,1.015,1.081,0.997,0.000,0.000
hall,0.910,0.959,0.982,0.000,0.000
transmission,0.532,0.669,0.700,0.000,0.000
correctly,0.225,0.226,0.207,0.000,0.000
rank,1.660,1.697,1.831,0.000,0.000
pointed,1.978,1.940,2.312,0.000,0.000
deep,0.350,0.355,0.257,0.000,0.000
keep,0.811,0.820,0.593,0.000,0.000
measuring,1.941,1.865,1.781,0.000,0.000
somewhat,0.188,0.208,0.175,0.000,0.000
london,3.303,3.229,3.293,0.000,0.000
beginning,0.524,0.516,0.513,0.000,0.000
intended,1.153,1.187,1.014,0.000,0.000
contribution,12.240,12.455,11.661,0.000,0.000
investigated,0.393,0.416,0.330,0.000,0.000
sort,0.162,0.156,0.103,0.000,0.000
simplest,0.849,0.876,0.788,0.000,0.000
descriptions,0.165,0.168,0.174,0.000,0.000
keywords,0.359,0.372,0.398,0.000,0.000
relevance,0.268,0.263,0.194,0.000,0.000
school,0.423,0.424,0.356,0.000,0.000
univ,3.371,3.454,3.545,0.000,0.000
slightly,0.333,0.332,0.302,0.000,0.000
constants,4.323,4.437,3.903,0.000,0.000
compression,0.448,0.460,0.451,0.000,0.000
behind,0.212,0.205,0.153,0.000,0.000
totally,0.860,0.823,0.837,0.000,0.000
july,1.330,1.322,1.276,0.000,0.000
composed,0.207,0.216,0.227,0.000,0.000
material,11.948,11.911,12.755,0.000,0.000
desired,0.160,0.160,0.230,0.000,0.000
decreasing,0.648,0.636,0.704,0.000,0.000
purposes,0.373,0.370,0.387,0.000,0.000
forbidden,1.470,1.474,1.772,0.000,0.000
edition,1.743,1.750,1.723,0.000,0.000
compact,0.461,0.447,0.227,0.000,0.000
around,2.023,2.033,2.023,0.000,0.000
additive,0.366,0.405,0.396,0.000,0.000
read,1.197,1.160,0.844,0.000,0.000
looking,0.305,0.312,0.375,0.000,0.000
progress,1.118,1.078,0.987,0.000,0.000
force,33.404,33.443,32.374,0.000,0.000
origin,3.170,3.172,3.160,0.000,0.000
resource,1.508,1.816,1.602,0.000,0.000
critical,0.618,0.575,0.578,0.000,0.000
evaluate,1.505,1.527,1.282,0.000,0.000
presentation,0.263,0.273,0.302,0.000,0.000
onto,0.628,0.627,0.563,0.000,0.000
contraction,7.734,8.266,7.984,0.000,0.000
metrics,0.508,0.533,0.631,0.000,0.000
expressing,0.901,0.850,0.987,0.000,0.000
widely,0.082,0.082,0.116,0.000,0.000
capable,0.550,0.550,0.637,0.000,0.000
stationary,1.309,1.397,1.753,0.000,0.000
assertion,0.421,0.424,0.306,0.000,0.000
unitary,0.788,0.772,0.664,0.000,0.000
usa,1.323,1.353,1.254,0.000,0.000
manner,0.401,0.403,0.372,0.000,0.000
expect,0.720,0.710,1.036,0.000,0.000
mathematically,0.354,0.358,0.281,0.000,0.000
changed,0.601,0.585,0.539,0.000,0.000
mixed,0.495,0.483,0.518,0.000,0.000
gain,0.267,0.270,0.284,0.000,0.000
ensure,0.853,0.853,0.862,0.000,0.000
molecules,0.526,0.553,0.377,0.000,0.000
repeated,1.630,1.624,1.464,0.000,0.000
ordinary,1.286,1.234,1.213,0.000,0.000
analyzed,0.195,0.206,0.130,0.000,0.000
branch,1.943,2.061,2.419,0.000,0.000
cell,1.961,1.934,2.106,0.000,0.000
odd,1.193,1.235,1.388,0.000,0.000
fourth,0.668,0.646,0.607,0.000,0.000
products,0.764,0.758,0.678,0.000,0.000
unified,0.783,0.792,0.728,0.000,0.000
age,0.298,0.324,0.159,0.000,0.000
linearly,2.011,2.024,2.032,0.000,0.000
reach,0.276,0.289,0.200,0.000,0.000
infer,0.179,0.180,0.158,0.000,0.000
active,0.430,0.460,0.361,0.000,0.000
sure,1.313,1.366,1.125,0.000,0.000
unless,0.233,0.228,0.245,0.000,0.000
globally,0.671,0.658,0.495,0.000,0.000
assign,0.339,0.348,0.386,0.000,0.000
brief,0.371,0.428,0.434,0.000,0.000
effort,0.491,0.479,0.596,0.000,0.000
areas,0.597,0.630,0.595,0.000,0.000
accept,0.992,0.984,0.932,0.000,0.000
pre,1.084,1.128,1.336,0.000,0.000
formulations,1.438,1.513,1.501,0.000,0.000
published,1.391,1.409,1.301,0.000,0.000
coordinates,24.602,23.121,25.112,0.000,0.000
versus,0.571,0.540,0.575,0.000,0.000
absence,1.657,1.558,2.066,0.000,0.000
consist,0.602,0.602,0.616,0.000,0.000
little,0.372,0.367,0.249,0.000,0.000
affect,0.238,0.229,0.258,0.000,0.000
convex,0.419,0.412,0.509,0.000,0.000
modelling,0.507,0.502,0.402,0.000,0.000
distances,1.254,1.194,1.515,0.000,0.000
device,0.396,0.358,0.368,0.000,0.000
infinitely,1.139,1.047,0.951,0.000,0.000
restrict,0.312,0.307,0.391,0.000,0.000
explanations,0.355,0.327,0.313,0.000,0.000
configurations,0.766,0.783,0.749,0.000,0.000
vice,0.372,0.381,0.345,0.000,0.000
versa,0.303,0.316,0.278,0.000,0.000
generalize,0.201,0.197,0.251,0.000,0.000
triangle,0.409,0.450,0.384,0.000,0.000
conversely,1.044,1.046,1.153,0.000,0.000
units,31.947,31.888,33.352,0.000,0.000
appl,1.199,1.400,1.039,0.000,0.000
postulates,2.053,2.444,1.969,0.000,0.000
central,0.712,0.673,0.796,0.000,0.000
difficulty,0.193,0.214,0.184,0.000,0.000
concerns,0.529,0.542,0.385,0.000,0.000
entire,0.367,0.374,0.282,0.000,0.000
analogously,0.353,0.317,0.371,0.000,0.000
fail,0.313,0.316,0.309,0.000,0.000
particularly,0.248,0.256,0.243,0.000,0.000
institute,2.738,2.598,2.746,0.000,0.000
agreement,2.277,2.275,2.189,0.000,0.000
separated,0.190,0.184,0.212,0.000,0.000
pieces,0.243,0.246,0.287,0.000,0.000
expresses,0.347,0.367,0.307,0.000,0.000
early,0.394,0.407,0.392,0.000,0.000
limits,0.451,0.482,0.498,0.000,0.000
contrary,0.560,0.622,0.548,0.000,0.000
gaussian,7.833,7.677,6.397,0.000,0.000
stands,1.113,1.082,1.036,0.000,0.000
geometry,1.422,1.405,1.273,0.000,0.000
simpler,0.295,0.304,0.245,0.000,0.000
begin,0.606,0.576,0.637,0.000,0.000
proceed,0.332,0.338,0.278,0.000,0.000
hoc,0.439,0.479,0.505,0.000,0.000
sees,1.188,1.065,1.181,0.000,0.000
drawn,0.489,0.474,0.410,0.000,0.000
coherent,0.395,0.378,0.307,0.000,0.000
explore,0.275,0.280,0.310,0.000,0.000
inconsistency,0.377,0.404,0.412,0.000,0.000
producing,0.629,0.583,0.638,0.000,0.000
starts,0.317,0.338,0.251,0.000,0.000
unfortunately,0.167,0.186,0.238,0.000,0.000
frequencies,1.836,1.912,1.896,0.000,0.000
kernel,1.316,1.250,1.313,0.000,0.000
despite,0.369,0.377,0.374,0.000,0.000
causes,0.356,0.340,0.322,0.000,0.000
preceding,0.695,0.753,0.730,0.000,0.000
opinion,0.335,0.327,0.247,0.000,0.000
places,2.554,2.577,2.537,0.000,0.000
minus,2.187,2.127,2.593,0.000,0.000
arise,0.196,0.187,0.227,0.000,0.000
topology,0.404,0.427,0.511,0.000,0.000
connections,0.141,0.145,0.098,0.000,0.000
treatments,2.321,2.296,2.197,0.000,0.000
center,18.378,18.227,19.677,0.000,0.000
scenario,0.551,0.591,0.441,0.000,0.000
wrong,0.390,0.403,0.383,0.000,0.000
deduction,0.436,0.445,0.416,0.000,0.000
implied,0.852,0.811,0.812,0.000,0.000
simulation,0.686,0.693,0.389,0.000,0.000
page,1.206,1.329,1.179,0.000,0.000
popular,0.282,0.318,0.267,0.000,0.000
references,2.329,2.369,2.309,0.000,0.000
decrease,0.325,0.331,0.328,0.000,0.000
mode,10.012,10.179,10.785,0.000,0.000
tells,0.334,0.313,0.329,0.000,0.000
remarks,0.468,0.456,0.449,0.000,0.000
thing,0.373,0.395,0.263,0.000,0.000
great,0.376,0.346,0.294,0.000,0.000
cause,0.485,0.569,0.409,0.000,0.000
interpret,0.258,0.234,0.228,0.000,0.000
topic,0.224,0.256,0.221,0.000,0.000
autonomous,3.845,3.777,3.517,0.000,0.000
unlike,0.192,0.187,0.239,0.000,0.000
attempt,0.287,0.302,0.365,0.000,0.000
phenomenon,0.920,0.962,0.838,0.000,0.000
academic,0.686,0.683,0.731,0.000,0.000
throughout,0.123,0.128,0.129,0.000,0.000
lin,0.858,0.903,1.032,0.000,0.000
coefficient,1.680,1.624,1.208,0.000,0.000
theor,1.164,1.191,1.332,0.000,0.000
granular,1.059,1.030,1.136,0.000,0.000
divergence,4.093,4.327,3.565,0.000,0.000
performing,0.597,0.585,0.490,0.000,0.000
priori,0.371,0.357,0.230,0.000,0.000
characterize,0.218,0.225,0.260,0.000,0.000
sound,1.272,1.195,1.110,0.000,0.000
enables,0.191,0.197,0.203,0.000,0.000
employed,0.376,0.375,0.363,0.000,0.000
coincides,0.329,0.316,0.328,0.000,0.000
split,0.633,0.638,0.503,0.000,0.000
assumes,0.326,0.331,0.328,0.000,0.000
simplify,0.160,0.188,0.114,0.000,0.000
proven,0.190,0.171,0.191,0.000,0.000
thm,1.174,1.132,1.478,0.000,0.000
lifschitz,0.817,0.846,0.722,0.000,0.000
secondly,0.095,0.095,0.085,0.000,0.000
adopted,0.560,0.580,0.478,0.000,0.000
correction,0.887,1.040,0.859,0.000,0.000
divided,0.274,0.266,0.280,0.000,0.000
carried,1.602,1.665,1.716,0.000,0.000
semi,1.036,0.922,0.742,0.000,0.000
evaluated,2.808,2.836,2.790,0.000,0.000
conventional,1.235,1.225,1.234,0.000,0.000
static,4.424,4.399,4.274,0.000,0.000
regard,0.128,0.137,0.122,0.000,0.000
arises,0.630,0.646,0.659,0.000,0.000
soon,0.509,0.508,0.460,0.000,0.000
evidently,1.328,1.332,1.554,0.000,0.000
extent,0.358,0.357,0.331,0.000,0.000
formation,0.234,0.273,0.243,0.000,0.000
separately,0.485,0.487,0.445,0.000,0.000
specifying,0.686,0.686,0.583,0.000,0.000
expansion,7.172,6.996,6.492,0.000,0.000
finds,0.468,0.478,0.490,0.000,0.000
looks,0.355,0.352,0.312,0.000,0.000
triple,0.557,0.576,0.591,0.000,0.000
density,26.975,26.901,28.903,0.000,0.000
adams,3.091,2.945,2.886,0.000,0.000
away,0.771,0.749,0.919,0.000,0.000
isotropic,6.193,5.909,6.253,0.000,0.000
born,1.802,1.899,1.637,0.000,0.000
independently,0.409,0.393,0.338,0.000,0.000
commonly,0.205,0.217,0.170,0.000,0.000
moving,20.329,20.352,20.486,0.000,0.000
interactions,5.387,5.376,5.496,0.000,0.000
ask,0.559,0.556,0.391,0.000,0.000
kluwer,0.688,0.726,0.712,0.000,0.000
realized,0.344,0.347,0.341,0.000,0.000
amounts,0.240,0.220,0.170,0.000,0.000
linked,0.198,0.196,0.143,0.000,0.000
appearing,1.093,1.092,1.112,0.000,0.000
difficulties,0.157,0.164,0.145,0.000,0.000
substitution,1.515,1.510,1.773,0.000,0.000
demonstrated,0.800,0.799,0.719,0.000,0.000
six,0.529,0.516,0.605,0.000,0.000
redundant,0.937,0.938,0.879,0.000,0.000
reached,0.644,0.649,0.567,0.000,0.000
implicitly,0.474,0.500,0.353,0.000,0.000
extreme,0.424,0.482,0.417,0.000,0.000
basically,0.174,0.172,0.152,0.000,0.000
intermediate,0.391,0.411,0.433,0.000,0.000
merely,0.193,0.217,0.207,0.000,0.000
sake,0.500,0.443,0.399,0.000,0.000
contributions,2.506,2.498,2.586,0.000,0.000
fails,0.495,0.485,0.530,0.000,0.000
increased,0.417,0.352,0.443,0.000,0.000
air,0.978,1.024,0.903,0.000,0.000
yang,0.619,0.665,0.742,0.000,0.000
distinction,0.322,0.351,0.180,0.000,0.000
piece,0.584,0.580,0.709,0.000,0.000
weakly,5.884,5.923,6.439,0.000,0.000
evaluating,0.277,0.288,0.275,0.000,0.000
probably,0.323,0.352,0.314,0.000,0.000
estimation,0.319,0.309,0.164,0.000,0.000
square,2.558,2.526,2.517,0.000,0.000
fall,0.768,0.776,0.706,0.000,0.000
possibilities,0.282,0.288,0.262,0.000,0.000
applicability,0.210,0.199,0.216,0.000,0.000
shannon,0.321,0.311,0.306,0.000,0.000
reaction,10.573,10.426,11.346,0.000,0.000
kinetics,2.778,2.704,2.517,0.000,0.000
mail,0.550,0.599,0.390,0.000,0.000
dimension,1.626,1.564,1.642,0.000,0.000
inner,0.475,0.429,0.545,0.000,0.000
coefficients,3.747,3.616,3.428,0.000,0.000
spectral,0.392,0.382,0.258,0.000,0.000
closely,0.188,0.155,0.173,0.000,0.000
started,0.193,0.211,0.149,0.000,0.000
advanced,1.505,1.568,1.749,0.000,0.000
grant,0.277,0.307,0.166,0.000,0.000
continuity,7.038,6.957,7.291,0.000,0.000
ten,0.581,0.573,0.564,0.000,0.000
status,0.335,0.362,0.291,0.000,0.000
motion,23.185,23.175,23.576,0.000,0.000
continue,0.103,0.092,0.080,0.000,0.000
strongly,0.257,0.257,0.250,0.000,0.000
france,0.995,0.962,0.813,0.000,0.000
subsequent,0.521,0.533,0.309,0.000,0.000
broken,0.388,0.408,0.345,0.000,0.000
impose,0.308,0.338,0.316,0.000,0.000
identifying,0.310,0.317,0.317,0.000,0.000
temperature,18.503,18.546,18.653,0.000,0.000
experimentally,0.747,0.778,0.637,0.000,0.000
moves,2.948,2.950,3.032,0.000,0.000
gap,0.380,0.335,0.285,0.000,0.000
particle,27.739,27.716,28.465,0.000,0.000
induce,0.732,0.723,0.863,0.000,0.000
overcome,0.248,0.253,0.242,0.000,0.000
aware,0.148,0.163,0.111,0.000,0.000
implicit,0.311,0.321,0.224,0.000,0.000
noted,0.420,0.439,0.373,0.000,0.000
subsequently,0.225,0.212,0.225,0.000,0.000
trivially,0.345,0.343,0.322,0.000,0.000
quantities,6.537,6.631,6.922,0.000,0.000
interact,0.380,0.353,0.537,0.000,0.000
opposite,5.300,5.265,5.268,0.000,0.000
refers,0.451,0.458,0.362,0.000,0.000
plate,1.213,1.234,1.258,0.000,0.000
spin,13.223,12.989,14.958,0.000,0.000
summarized,0.161,0.208,0.181,0.000,0.000
observable,1.269,1.249,1.402,0.000,0.000
care,0.228,0.259,0.181,0.000,0.000
flat,1.674,1.516,2.175,0.000,0.000
notations,0.151,0.142,0.078,0.000,0.000
shape,0.633,0.630,0.661,0.000,0.000
heidelberg,0.195,0.189,0.189,0.000,0.000
agree,0.311,0.342,0.281,0.000,0.000
limitations,0.155,0.144,0.108,0.000,0.000
anything,0.378,0.376,0.414,0.000,0.000
paris,1.124,1.120,0.901,0.000,0.000
breaks,1.838,1.908,2.009,0.000,0.000
motivation,0.140,0.148,0.107,0.000,0.000
meaningful,0.231,0.224,0.209,0.000,0.000
treated,0.901,0.816,1.148,0.000,0.000
convenience,0.615,0.612,0.557,0.000,0.000
summary,1.565,1.597,1.581,0.000,0.000
princeton,0.965,1.004,0.859,0.000,0.000
thereby,0.218,0.215,0.251,0.000,0.000
exponentially,0.369,0.363,0.454,0.000,0.000
constitute,0.249,0.260,0.241,0.000,0.000
exhibit,0.179,0.168,0.164,0.000,0.000
associate,0.322,0.327,0.258,0.000,0.000
orders,0.495,0.466,0.373,0.000,0.000
twice,0.803,0.831,0.915,0.000,0.000
modes,6.065,6.244,6.617,0.000,0.000
adjoint,0.701,0.640,0.501,0.000,0.000
email,0.115,0.138,0.075,0.000,0.000
david,0.321,0.365,0.258,0.000,0.000
writing,0.727,0.734,0.725,0.000,0.000
yield,1.625,1.632,1.612,0.000,0.000
considerations,0.333,0.383,0.367,0.000,0.000
sequel,0.459,0.455,0.388,0.000,0.000
indexes,0.998,0.968,1.022,0.000,0.000
wish,0.945,0.923,0.969,0.000,0.000
rates,0.875,0.823,0.896,0.000,0.000
predict,0.145,0.157,0.116,0.000,0.000
observing,0.222,0.245,0.088,0.000,0.000
caused,0.746,0.721,0.760,0.000,0.000
advantages,0.178,0.183,0.143,0.000,0.000
examination,1.294,1.429,1.378,0.000,0.000
studying,0.115,0.097,0.086,0.000,0.000
coming,0.279,0.280,0.209,0.000,0.000
french,0.117,0.122,0.083,0.000,0.000
determines,0.383,0.363,0.286,0.000,0.000
proposal,0.140,0.147,0.091,0.000,0.000
preserving,0.409,0.420,0.399,0.000,0.000
paragraph,0.269,0.277,0.112,0.000,0.000
angle,7.517,7.368,6.998,0.000,0.000
connecting,0.764,0.768,0.747,0.000,0.000
ring,1.931,1.961,2.254,0.000,0.000
attempts,0.209,0.209,0.210,0.000,0.000
admits,0.444,0.453,0.386,0.000,0.000
formulate,0.181,0.196,0.137,0.000,0.000
dynamical,9.246,9.169,9.081,0.000,0.000
hope,0.067,0.067,0.091,0.000,0.000
employ,0.231,0.244,0.263,0.000,0.000
location,0.946,0.926,1.145,0.000,0.000
pdf,4.472,4.517,4.238,0.000,0.000
bijective,0.339,0.332,0.283,0.000,0.000
regardless,0.096,0.098,0.058,0.000,0.000
axiomatic,0.739,0.765,0.725,0.000,0.000
additionally,0.106,0.097,0.092,0.000,0.000
respective,0.816,0.832,0.722,0.000,0.000
frequently,0.976,0.967,1.158,0.000,0.000
pass,0.302,0.318,0.290,0.000,0.000
infinity,3.208,3.160,3.214,0.000,0.000
calculating,0.371,0.364,0.434,0.000,0.000
denoting,1.015,0.978,1.149,0.000,0.000
distinguished,0.588,0.615,0.696,0.000,0.000
passing,0.312,0.271,0.248,0.000,0.000
principal,3.722,3.646,3.716,0.000,0.000
argued,0.337,0.370,0.267,0.000,0.000
obtains,3.109,3.101,3.318,0.000,0.000
neutral,1.340,1.316,1.599,0.000,0.000
calculations,2.204,2.332,2.327,0.000,0.000
mention,0.416,0.437,0.432,0.000,0.000
arbitrarily,1.049,1.040,0.954,0.000,0.000
equilibrium,15.048,14.945,18.813,0.000,0.000
unchanged,0.296,0.303,0.271,0.000,0.000
lee,0.139,0.137,0.129,0.000,0.000
virtue,0.392,0.380,0.333,0.000,0.000
falls,0.145,0.146,0.119,0.000,0.000
ofthe,0.212,0.198,0.188,0.000,0.000
homogeneous,4.215,4.260,3.752,0.000,0.000
maintain,0.191,0.187,0.141,0.000,0.000
nontrivial,1.849,1.877,1.931,0.000,0.000
dimensions,2.092,2.011,2.054,0.000,0.000
alone,0.258,0.269,0.366,0.000,0.000
scalar,15.043,14.924,15.970,0.000,0.000
mapped,0.613,0.616,0.640,0.000,0.000
motivated,0.262,0.279,0.229,0.000,0.000
modify,0.336,0.360,0.415,0.000,0.000
checked,0.247,0.243,0.243,0.000,0.000
collapse,0.668,0.680,0.620,0.000,0.000
addressed,0.108,0.142,0.107,0.000,0.000
predicts,0.384,0.414,0.448,0.000,0.000
decades,0.338,0.378,0.348,0.000,0.000
cut,0.387,0.404,0.435,0.000,0.000
verified,0.135,0.136,0.165,0.000,0.000
ref,12.271,12.172,12.665,0.000,0.000
inter,0.351,0.399,0.378,0.000,0.000
dominant,0.503,0.459,0.507,0.000,0.000
genuine,0.445,0.406,0.375,0.000,0.000
thanks,1.118,1.107,0.812,0.000,0.000
toward,0.200,0.218,0.223,0.000,0.000
diagonal,0.297,0.284,0.339,0.000,0.000
circular,11.486,11.643,11.718,0.000,0.000
accordingly,0.431,0.418,0.347,0.000,0.000
publications,0.275,0.288,0.220,0.000,0.000
commutative,0.652,0.661,0.537,0.000,0.000
supposed,0.425,0.423,0.275,0.000,0.000
helpful,0.213,0.200,0.220,0.000,0.000
tell,0.951,0.953,0.864,0.000,0.000
reverse,0.174,0.187,0.111,0.000,0.000
significance,0.270,0.247,0.416,0.000,0.000
explored,0.067,0.064,0.034,0.000,0.000
surprising,0.250,0.285,0.338,0.000,0.000
variations,3.861,3.899,3.753,0.000,0.000
across,3.114,3.144,3.046,0.000,0.000
recognize,0.173,0.185,0.143,0.000,0.000
postulate,2.096,2.757,2.037,0.000,0.000
effectively,0.373,0.370,0.298,0.000,0.000
properly,0.146,0.143,0.199,0.000,0.000
nonlinear,6.107,6.139,6.497,0.000,0.000
viewpoint,1.048,1.112,1.054,0.000,0.000
generalizations,0.766,0.792,0.842,0.000,0.000
turned,0.295,0.250,0.280,0.000,0.000
gave,0.134,0.146,0.145,0.000,0.000
lab,3.444,3.267,3.435,0.000,0.000
purely,0.485,0.488,0.604,0.000,0.000
offers,0.230,0.220,0.175,0.000,0.000
analyzing,0.307,0.324,0.255,0.000,0.000
translating,0.517,0.529,0.455,0.000,0.000
received,0.094,0.100,0.092,0.000,0.000
indicated,0.221,0.219,0.202,0.000,0.000
numerous,0.274,0.267,0.197,0.000,0.000
