word,global,noise-aware,self,top,bot
amsterdam,1.164,1.205,1.163,0.000,0.000
sound,1.272,1.318,0.936,0.000,0.000
letter,2.753,2.687,2.639,0.000,0.000
derivations,0.741,0.714,0.731,0.000,0.000
totally,0.860,0.901,0.653,0.000,0.000
attempt,0.287,0.290,0.354,0.000,0.000
unlike,0.192,0.209,0.218,0.000,0.000
thank,1.579,1.662,1.428,0.000,0.000
wrong,0.390,0.409,0.365,0.000,0.000
viewed,0.618,0.564,0.742,0.000,0.000
objective,9.093,8.975,9.150,0.000,0.000
similarity,1.672,1.709,1.608,0.000,0.000
expressing,0.901,0.913,0.921,0.000,0.000
apart,0.222,0.235,0.352,0.000,0.000
precise,2.179,2.154,2.169,0.000,0.000
neumann,5.593,5.586,4.652,0.000,0.000
believe,0.806,0.832,0.944,0.000,0.000
infinitely,1.139,1.173,0.847,0.000,0.000
introduces,1.142,1.126,1.195,0.000,0.000
somewhat,0.188,0.200,0.223,0.000,0.000
distinction,0.322,0.308,0.185,0.000,0.000
compatible,1.036,0.985,1.002,0.000,0.000
predicted,9.349,9.267,9.277,0.000,0.000
differs,0.165,0.160,0.125,0.000,0.000
combined,1.170,1.210,1.275,0.000,0.000
remarkable,0.354,0.367,0.267,0.000,0.000
representing,1.629,1.647,1.459,0.000,0.000
technique,0.752,0.669,0.839,0.000,0.000
approximately,0.785,0.850,0.800,0.000,0.000
reality,1.851,1.633,0.748,0.000,0.000
cavity,1.557,1.484,1.578,0.000,0.000
groups,2.683,2.680,2.590,0.000,0.000
thanks,1.118,1.162,0.848,0.000,0.000
minus,2.187,2.188,2.587,0.000,0.000
studies,2.300,2.293,1.937,0.000,0.000
chapter,1.302,1.341,1.320,0.000,0.000
distinguish,0.535,0.571,0.456,0.000,0.000
reduction,6.354,6.208,7.920,0.000,0.000
determining,0.209,0.210,0.306,0.000,0.000
height,0.378,0.363,0.264,0.000,0.000
reasoning,25.513,25.675,25.496,0.000,0.000
young,0.154,0.177,0.100,0.000,0.000
combining,1.352,1.342,1.419,0.000,0.000
wide,3.428,3.370,3.139,0.000,0.000
pattern,5.559,5.362,5.725,0.000,0.000
surprising,0.250,0.229,0.389,0.000,0.000
james,0.568,0.613,0.865,0.000,0.000
reasons,0.520,0.508,0.561,0.000,0.000
best,4.905,4.803,4.766,0.000,0.000
spectral,0.392,0.420,0.291,0.000,0.000
separated,0.190,0.202,0.217,0.000,0.000
binary,13.343,13.338,13.700,0.000,0.000
try,0.222,0.219,0.176,0.000,0.000
regular,1.711,1.755,2.129,0.000,0.000
requiring,0.175,0.206,0.117,0.000,0.000
wish,0.945,0.976,0.866,0.000,0.000
accuracy,0.499,0.521,0.489,0.000,0.000
great,0.376,0.415,0.297,0.000,0.000
towards,2.043,2.107,1.838,0.000,0.000
balls,2.302,2.209,1.786,0.000,0.000
impact,1.494,1.435,1.244,0.000,0.000
said,1.981,2.103,2.503,0.000,0.000
goal,3.411,3.418,3.257,0.000,0.000
ways,0.458,0.463,0.488,0.000,0.000
products,0.764,0.734,0.590,0.000,0.000
deduced,0.204,0.209,0.207,0.000,0.000
impossible,0.769,0.746,0.840,0.000,0.000
pre,1.084,1.036,1.288,0.000,0.000
illustrate,0.679,0.621,0.468,0.000,0.000
held,0.478,0.484,0.577,0.000,0.000
certainly,0.594,0.575,0.446,0.000,0.000
merely,0.193,0.176,0.178,0.000,0.000
alternatively,0.154,0.184,0.132,0.000,0.000
causes,0.356,0.338,0.371,0.000,0.000
family,3.653,3.727,3.859,0.000,0.000
roy,1.073,1.200,1.091,0.000,0.000
novel,0.694,0.729,0.688,0.000,0.000
difficulties,0.157,0.146,0.198,0.000,0.000
north,0.935,0.982,0.942,0.000,0.000
separately,0.485,0.521,0.431,0.000,0.000
investigation,0.520,0.510,0.436,0.000,0.000
proceed,0.332,0.327,0.261,0.000,0.000
limited,0.384,0.365,0.406,0.000,0.000
applicable,0.232,0.226,0.236,0.000,0.000
analyzed,0.195,0.197,0.128,0.000,0.000
restrictions,0.416,0.470,0.506,0.000,0.000
reasonable,1.491,1.534,1.412,0.000,0.000
autonomous,3.845,3.642,3.438,0.000,0.000
leaves,0.420,0.466,0.624,0.000,0.000
chain,2.023,2.019,2.122,0.000,0.000
piece,0.584,0.584,0.754,0.000,0.000
molecular,0.275,0.368,0.503,0.000,0.000
accordance,0.146,0.149,0.134,0.000,0.000
notes,3.953,3.905,3.994,0.000,0.000
perspective,1.287,1.282,1.490,0.000,0.000
generator,0.953,0.908,0.952,0.000,0.000
play,1.413,1.459,1.488,0.000,0.000
thought,3.635,3.766,3.263,0.000,0.000
something,0.716,0.682,0.784,0.000,0.000
keeping,0.428,0.391,0.334,0.000,0.000
distinct,2.065,1.948,2.248,0.000,0.000
automatically,0.925,0.869,1.005,0.000,0.000
transmission,0.532,0.629,0.825,0.000,0.000
underlying,0.923,0.962,1.014,0.000,0.000
mail,0.550,0.495,0.362,0.000,0.000
contradiction,3.041,3.144,3.966,0.000,0.000
originally,0.369,0.363,0.408,0.000,0.000
mind,7.653,7.535,7.049,0.000,0.000
indicate,0.302,0.271,0.298,0.000,0.000
attractive,0.427,0.438,0.397,0.000,0.000
scheme,4.097,3.865,3.949,0.000,0.000
ago,0.146,0.135,0.195,0.000,0.000
bell,3.053,2.983,2.259,0.000,0.000
things,1.717,1.615,1.277,0.000,0.000
ordering,3.001,3.006,3.208,0.000,0.000
chemical,1.506,1.470,1.181,0.000,0.000
identification,0.716,0.703,0.559,0.000,0.000
presentation,0.263,0.276,0.332,0.000,0.000
simpler,0.295,0.296,0.232,0.000,0.000
normalized,4.155,4.220,4.785,0.000,0.000
looks,0.355,0.341,0.260,0.000,0.000
aspect,0.286,0.280,0.199,0.000,0.000
typical,7.602,7.660,7.295,0.000,0.000
questions,2.268,2.250,2.318,0.000,0.000
search,16.008,15.750,15.687,0.000,0.000
led,0.703,0.684,0.597,0.000,0.000
normalization,1.045,1.030,0.872,0.000,0.000
treatments,2.321,2.345,2.283,0.000,0.000
equally,0.347,0.367,0.415,0.000,0.000
working,1.312,1.362,0.916,0.000,0.000
generating,0.555,0.532,0.495,0.000,0.000
mixed,0.495,0.503,0.584,0.000,0.000
lengths,0.381,0.298,0.320,0.000,0.000
showing,0.843,0.857,0.911,0.000,0.000
strongly,0.257,0.256,0.234,0.000,0.000
pointing,1.329,1.434,1.045,0.000,0.000
formulations,1.438,1.470,1.515,0.000,0.000
national,0.562,0.485,0.445,0.000,0.000
integrate,1.767,1.775,1.672,0.000,0.000
providing,0.513,0.538,0.402,0.000,0.000
develop,0.747,0.722,0.678,0.000,0.000
significance,0.270,0.283,0.428,0.000,0.000
unfortunately,0.167,0.155,0.114,0.000,0.000
born,1.802,1.827,1.585,0.000,0.000
inversion,0.694,0.730,0.596,0.000,0.000
placed,0.129,0.106,0.199,0.000,0.000
slightly,0.333,0.346,0.303,0.000,0.000
regard,0.128,0.136,0.178,0.000,0.000
edu,2.945,2.808,2.596,0.000,0.000
configurations,0.766,0.741,0.807,0.000,0.000
projections,0.307,0.394,0.163,0.000,0.000
discovered,0.386,0.410,0.502,0.000,0.000
today,0.513,0.503,0.518,0.000,0.000
semi,1.036,1.113,0.737,0.000,0.000
liu,5.002,4.973,4.519,0.000,0.000
amp,0.125,0.139,0.187,0.000,0.000
com,1.251,1.252,1.119,0.000,0.000
letters,1.387,1.422,1.571,0.000,0.000
simultaneously,0.312,0.295,0.234,0.000,0.000
widely,0.082,0.094,0.119,0.000,0.000
imposed,0.269,0.269,0.379,0.000,0.000
prentice,0.927,0.994,0.973,0.000,0.000
design,27.638,27.536,28.134,0.000,0.000
address,0.080,0.080,0.072,0.000,0.000
water,7.116,6.944,5.847,0.000,0.000
intuitive,0.762,0.778,0.391,0.000,0.000
pairs,3.447,3.404,4.212,0.000,0.000
refers,0.451,0.478,0.371,0.000,0.000
valued,11.036,11.235,13.124,0.000,0.000
conceptual,26.306,26.200,25.800,0.000,0.000
correctly,0.225,0.246,0.256,0.000,0.000
contributes,0.383,0.463,0.525,0.000,0.000
appeared,0.293,0.320,0.316,0.000,0.000
supposed,0.425,0.406,0.236,0.000,0.000
technical,1.698,1.623,1.625,0.000,0.000
incorrect,0.430,0.377,0.553,0.000,0.000
generality,2.568,2.595,2.746,0.000,0.000
reported,0.783,0.794,0.715,0.000,0.000
interact,0.380,0.481,0.735,0.000,0.000
initially,0.176,0.185,0.211,0.000,0.000
estimate,17.326,16.673,18.082,0.000,0.000
preferred,2.642,2.713,2.195,0.000,0.000
establish,0.422,0.433,0.368,0.000,0.000
www,2.323,2.240,2.029,0.000,0.000
onto,0.628,0.620,0.775,0.000,0.000
transparent,0.434,0.496,0.342,0.000,0.000
happens,0.726,0.730,0.531,0.000,0.000
affect,0.238,0.236,0.223,0.000,0.000
sees,1.188,1.218,1.052,0.000,0.000
mixture,0.536,0.540,0.541,0.000,0.000
suitably,0.228,0.219,0.151,0.000,0.000
mcgraw,0.266,0.303,0.197,0.000,0.000
grant,0.277,0.265,0.201,0.000,0.000
missing,0.228,0.229,0.224,0.000,0.000
college,0.432,0.462,0.438,0.000,0.000
ever,0.328,0.277,0.248,0.000,0.000
simplify,0.160,0.144,0.118,0.000,0.000
connecting,0.764,0.723,0.728,0.000,0.000
control,15.556,15.579,16.387,0.000,0.000
eliminate,0.686,0.721,0.465,0.000,0.000
language,10.314,10.527,10.157,0.000,0.000
former,0.870,0.903,0.724,0.000,0.000
block,6.658,6.506,6.812,0.000,0.000
secondary,0.290,0.277,0.189,0.000,0.000
horizontal,0.653,0.675,0.565,0.000,0.000
foundation,0.325,0.294,0.180,0.000,0.000
paris,1.124,1.207,0.968,0.000,0.000
task,0.820,0.800,0.836,0.000,0.000
texts,1.469,1.461,1.667,0.000,0.000
none,1.726,1.723,1.652,0.000,0.000
resolution,8.046,8.236,10.015,0.000,0.000
six,0.529,0.541,0.610,0.000,0.000
relaxation,0.394,0.340,0.336,0.000,0.000
progress,1.118,1.135,1.107,0.000,0.000
highly,0.619,0.593,0.600,0.000,0.000
dealing,0.699,0.734,0.685,0.000,0.000
leave,0.326,0.316,0.322,0.000,0.000
mutually,0.579,0.586,0.464,0.000,0.000
rigorous,0.281,0.204,0.285,0.000,0.000
examine,1.004,0.952,1.125,0.000,0.000
minimum,6.149,5.856,5.945,0.000,0.000
reached,0.644,0.619,0.592,0.000,0.000
extensive,0.731,0.596,0.659,0.000,0.000
divided,0.274,0.289,0.356,0.000,0.000
created,0.540,0.536,0.658,0.000,0.000
approximated,0.148,0.187,0.195,0.000,0.000
plays,1.152,1.182,1.280,0.000,0.000
lowest,0.933,0.946,0.876,0.000,0.000
interpret,0.258,0.301,0.223,0.000,0.000
whence,1.103,1.259,0.972,0.000,0.000
extremely,0.150,0.163,0.160,0.000,0.000
starts,0.317,0.313,0.246,0.000,0.000
attempts,0.209,0.226,0.217,0.000,0.000
lies,0.237,0.259,0.133,0.000,0.000
overall,0.405,0.416,0.465,0.000,0.000
david,0.321,0.318,0.355,0.000,0.000
lab,3.444,3.507,3.473,0.000,0.000
formulate,0.181,0.168,0.199,0.000,0.000
versa,0.303,0.312,0.245,0.000,0.000
generate,0.495,0.510,0.510,0.000,0.000
multiplication,1.864,1.790,1.084,0.000,0.000
amounts,0.240,0.270,0.121,0.000,0.000
considers,0.568,0.506,0.566,0.000,0.000
eds,10.699,10.558,10.914,0.000,0.000
specify,0.347,0.372,0.381,0.000,0.000
evident,0.276,0.291,0.142,0.000,0.000
rational,5.140,4.597,5.174,0.000,0.000
inference,3.195,3.447,3.460,0.000,0.000
red,3.991,3.478,3.678,0.000,0.000
restrict,0.312,0.372,0.460,0.000,0.000
admits,0.444,0.432,0.383,0.000,0.000
environment,16.758,16.551,15.795,0.000,0.000
imagine,0.095,0.145,0.175,0.000,0.000
fast,2.375,2.437,2.533,0.000,0.000
famous,0.192,0.178,0.217,0.000,0.000
multiplier,1.653,1.631,1.742,0.000,0.000
weight,10.842,10.611,11.475,0.000,0.000
engine,1.341,1.290,0.706,0.000,0.000
inner,0.475,0.549,0.410,0.000,0.000
vice,0.372,0.387,0.314,0.000,0.000
run,1.376,1.273,1.160,0.000,0.000
preceding,0.695,0.748,0.818,0.000,0.000
composed,0.207,0.191,0.287,0.000,0.000
priori,0.371,0.389,0.239,0.000,0.000
preserve,0.296,0.297,0.125,0.000,0.000
evidence,5.064,5.100,4.717,0.000,0.000
miller,1.022,1.113,1.076,0.000,0.000
generalizations,0.766,0.747,0.883,0.000,0.000
reflected,1.149,1.484,1.020,0.000,0.000
begin,0.606,0.643,0.667,0.000,0.000
reach,0.276,0.246,0.185,0.000,0.000
width,3.724,3.593,4.549,0.000,0.000
inclusion,1.179,1.184,1.130,0.000,0.000
france,0.995,1.066,0.782,0.000,0.000
focus,0.534,0.579,0.613,0.000,0.000
possibly,0.946,0.956,0.850,0.000,0.000
indicated,0.221,0.221,0.178,0.000,0.000
increased,0.417,0.479,0.509,0.000,0.000
realistic,0.724,0.709,0.614,0.000,0.000
image,0.416,0.436,0.566,0.000,0.000
implied,0.852,0.867,0.726,0.000,0.000
built,0.713,0.687,0.822,0.000,0.000
die,34.127,33.662,32.618,0.000,0.000
implicit,0.311,0.343,0.252,0.000,0.000
whatever,0.277,0.266,0.130,0.000,0.000
list,5.630,5.481,5.108,0.000,0.000
studying,0.115,0.134,0.077,0.000,0.000
practice,2.087,2.048,1.846,0.000,0.000
shannon,0.321,0.294,0.455,0.000,0.000
expectation,1.860,1.947,2.068,0.000,0.000
enables,0.191,0.187,0.153,0.000,0.000
removed,0.799,0.756,0.726,0.000,0.000
followed,1.014,1.000,1.007,0.000,0.000
toward,0.200,0.189,0.271,0.000,0.000
predicts,0.384,0.339,0.581,0.000,0.000
operations,2.900,2.884,3.216,0.000,0.000
techniques,2.971,2.902,3.193,0.000,0.000
san,0.977,0.981,0.890,0.000,0.000
constitute,0.249,0.272,0.219,0.000,0.000
collapse,0.668,0.671,0.745,0.000,0.000
requirements,0.900,0.836,0.629,0.000,0.000
signature,0.412,0.420,0.218,0.000,0.000
says,0.623,0.636,0.542,0.000,0.000
decomposed,0.428,0.555,0.286,0.000,0.000
tube,0.432,0.426,0.277,0.000,0.000
micro,0.845,0.819,0.716,0.000,0.000
existing,1.587,1.663,1.773,0.000,0.000
exhibit,0.179,0.204,0.162,0.000,0.000
deduction,0.436,0.443,0.433,0.000,0.000
cardinality,6.064,5.823,6.500,0.000,0.000
argue,0.486,0.508,0.381,0.000,0.000
statements,1.338,1.486,1.378,0.000,0.000
desired,0.160,0.173,0.286,0.000,0.000
closely,0.188,0.225,0.178,0.000,0.000
recognized,0.117,0.136,0.182,0.000,0.000
return,1.307,1.220,1.471,0.000,0.000
descriptions,0.165,0.167,0.164,0.000,0.000
oriented,2.946,2.921,3.306,0.000,0.000
qualitative,21.628,21.830,21.181,0.000,0.000
steps,3.441,3.400,3.644,0.000,0.000
impose,0.308,0.340,0.272,0.000,0.000
lack,0.539,0.537,0.445,0.000,0.000
devoted,0.269,0.298,0.277,0.000,0.000
empty,9.513,9.533,9.272,0.000,0.000
subsequent,0.521,0.527,0.304,0.000,0.000
simulation,0.686,0.649,0.291,0.000,0.000
princeton,0.965,0.936,0.810,0.000,0.000
concerned,0.275,0.254,0.203,0.000,0.000
recognize,0.173,0.165,0.120,0.000,0.000
predict,0.145,0.140,0.111,0.000,0.000
und,12.770,12.711,11.986,0.000,0.000
notions,2.489,2.683,2.554,0.000,0.000
firstly,0.529,0.577,0.616,0.000,0.000
concerns,0.529,0.510,0.367,0.000,0.000
yielding,0.122,0.137,0.057,0.000,0.000
concluding,0.188,0.222,0.197,0.000,0.000
unless,0.233,0.264,0.245,0.000,0.000
lost,0.236,0.218,0.275,0.000,0.000
employ,0.231,0.238,0.235,0.000,0.000
eventually,0.449,0.474,0.355,0.000,0.000
algebras,0.345,0.327,0.218,0.000,0.000
keywords,0.359,0.329,0.407,0.000,0.000
belongs,1.968,2.012,2.169,0.000,0.000
allowing,0.279,0.285,0.341,0.000,0.000
normally,0.571,0.679,0.507,0.000,0.000
centered,0.280,0.262,0.244,0.000,0.000
inconsistent,3.386,3.455,3.629,0.000,0.000
discovery,1.942,1.907,2.079,0.000,0.000
twice,0.803,0.823,0.838,0.000,0.000
issues,1.744,1.713,1.482,0.000,0.000
notations,0.151,0.162,0.082,0.000,0.000
proceedings,15.218,14.734,15.069,0.000,0.000
symbols,2.012,1.971,2.030,0.000,0.000
bring,0.394,0.342,0.280,0.000,0.000
predictions,0.561,0.590,0.607,0.000,0.000
linked,0.198,0.204,0.163,0.000,0.000
subset,9.204,9.320,10.783,0.000,0.000
significantly,0.595,0.610,0.624,0.000,0.000
molecules,0.526,0.533,0.499,0.000,0.000
broken,0.388,0.388,0.325,0.000,0.000
core,0.524,0.526,0.510,0.000,0.000
collection,2.173,2.143,2.529,0.000,0.000
relating,0.292,0.299,0.233,0.000,0.000
additive,0.366,0.387,0.512,0.000,0.000
decrease,0.325,0.330,0.388,0.000,0.000
careful,0.281,0.240,0.246,0.000,0.000
fashion,0.142,0.147,0.189,0.000,0.000
errors,0.893,0.871,0.842,0.000,0.000
efforts,0.101,0.097,0.107,0.000,0.000
star,0.837,0.883,0.810,0.000,0.000
omitted,0.306,0.357,0.213,0.000,0.000
evidently,1.328,1.299,1.555,0.000,0.000
continue,0.103,0.118,0.084,0.000,0.000
noise,0.277,0.284,0.231,0.000,0.000
boston,0.300,0.246,0.438,0.000,0.000
stands,1.113,1.181,1.064,0.000,0.000
little,0.372,0.412,0.231,0.000,0.000
adopt,0.178,0.199,0.172,0.000,0.000
active,0.430,0.453,0.302,0.000,0.000
insight,0.250,0.244,0.245,0.000,0.000
presents,0.851,0.850,1.003,0.000,0.000
classes,19.703,19.971,22.191,0.000,0.000
vary,0.172,0.195,0.163,0.000,0.000
fock,5.172,5.489,5.546,0.000,0.000
axioms,4.179,4.542,4.284,0.000,0.000
confirm,0.330,0.349,0.288,0.000,0.000
claims,0.468,0.518,0.438,0.000,0.000
english,6.492,6.265,5.932,0.000,0.000
meaningful,0.231,0.227,0.213,0.000,0.000
virtue,0.392,0.441,0.337,0.000,0.000
status,0.335,0.319,0.278,0.000,0.000
subsequently,0.225,0.253,0.231,0.000,0.000
nontrivial,1.849,1.806,1.849,0.000,0.000
slow,0.344,0.325,0.279,0.000,0.000
choices,0.862,0.851,0.765,0.000,0.000
auxiliary,0.533,0.510,0.534,0.000,0.000
difficulty,0.193,0.197,0.144,0.000,0.000
sun,0.216,0.213,0.294,0.000,0.000
horizon,3.102,3.085,2.807,0.000,0.000
compatibility,10.013,9.907,10.101,0.000,0.000
analogue,0.157,0.206,0.259,0.000,0.000
theorems,3.325,3.384,3.937,0.000,0.000
stored,1.027,1.111,1.477,0.000,0.000
paradoxes,2.692,2.789,2.576,0.000,0.000
tool,1.065,1.091,1.184,0.000,0.000
combinations,6.789,6.740,6.690,0.000,0.000
analytic,0.208,0.207,0.237,0.000,0.000
dordrecht,0.455,0.496,0.456,0.000,0.000
extending,0.385,0.424,0.336,0.000,0.000
assigned,4.184,4.073,4.611,0.000,0.000
forward,1.086,1.118,0.842,0.000,0.000
intermediate,0.391,0.354,0.407,0.000,0.000
subsection,1.551,1.706,2.287,0.000,0.000
heidelberg,0.195,0.195,0.195,0.000,0.000
intended,1.153,1.188,1.048,0.000,0.000
archive,1.584,1.627,1.283,0.000,0.000
sub,5.130,5.177,5.792,0.000,0.000
coming,0.279,0.274,0.178,0.000,0.000
viewpoint,1.048,1.008,1.063,0.000,0.000
proven,0.190,0.215,0.326,0.000,0.000
evaluating,0.277,0.283,0.252,0.000,0.000
sort,0.162,0.160,0.112,0.000,0.000
failure,0.222,0.234,0.208,0.000,0.000
fails,0.495,0.505,0.520,0.000,0.000
translations,1.639,1.653,1.813,0.000,0.000
measures,11.459,11.674,12.663,0.000,0.000
deviation,1.824,1.833,1.650,0.000,0.000
thereby,0.218,0.241,0.238,0.000,0.000
constructing,0.272,0.248,0.286,0.000,0.000
leaving,0.181,0.196,0.099,0.000,0.000
breaking,9.672,9.471,9.311,0.000,0.000
fit,1.972,1.903,2.057,0.000,0.000
faster,1.652,1.639,1.720,0.000,0.000
devices,0.466,0.461,0.291,0.000,0.000
looking,0.305,0.304,0.347,0.000,0.000
emerge,0.430,0.422,0.407,0.000,0.000
cyclic,0.281,0.283,0.290,0.000,0.000
implicitly,0.474,0.494,0.334,0.000,0.000
comparable,0.327,0.388,0.369,0.000,0.000
cycle,4.545,4.554,5.083,0.000,0.000
counterpart,0.152,0.172,0.147,0.000,0.000
maximal,1.479,1.460,1.881,0.000,0.000
opinion,0.335,0.376,0.258,0.000,0.000
generation,2.375,2.309,1.980,0.000,0.000
efficiency,0.472,0.519,0.492,0.000,0.000
statistics,4.266,4.274,4.448,0.000,0.000
aware,0.148,0.133,0.118,0.000,0.000
counter,0.469,0.565,0.327,0.000,0.000
powerful,0.587,0.601,0.620,0.000,0.000
sequence,14.177,14.043,14.766,0.000,0.000
ends,0.152,0.152,0.104,0.000,0.000
confirmed,0.356,0.377,0.351,0.000,0.000
reproduce,0.334,0.345,0.232,0.000,0.000
theoretically,0.229,0.247,0.150,0.000,0.000
unitary,0.788,0.800,0.659,0.000,0.000
philosophical,0.746,0.730,0.468,0.000,0.000
convenience,0.615,0.659,0.594,0.000,0.000
commutative,0.652,0.598,0.667,0.000,0.000
satisfactory,0.262,0.267,0.280,0.000,0.000
root,4.316,4.332,4.468,0.000,0.000
edge,33.599,33.446,35.574,0.000,0.000
monotonic,1.012,0.998,1.121,0.000,0.000
univ,3.371,3.281,3.416,0.000,0.000
applicability,0.210,0.229,0.234,0.000,0.000
sect,0.334,0.355,0.403,0.000,0.000
publishing,0.538,0.596,0.657,0.000,0.000
column,6.527,6.475,6.302,0.000,0.000
maximally,0.706,0.774,0.551,0.000,0.000
selected,5.469,5.319,5.591,0.000,0.000
explains,0.364,0.343,0.327,0.000,0.000
inequalities,4.623,4.663,4.720,0.000,0.000
practically,0.168,0.195,0.172,0.000,0.000
thing,0.373,0.385,0.227,0.000,0.000
von,13.176,12.921,12.138,0.000,0.000
extensions,1.844,1.837,1.808,0.000,0.000
indexes,0.998,1.056,1.090,0.000,0.000
ensure,0.853,0.883,0.911,0.000,0.000
split,0.633,0.692,0.494,0.000,0.000
identifying,0.310,0.321,0.276,0.000,0.000
brief,0.371,0.383,0.378,0.000,0.000
report,1.591,1.558,1.496,0.000,0.000
fraction,0.285,0.305,0.229,0.000,0.000
belong,1.742,1.761,1.940,0.000,0.000
sums,0.120,0.177,0.210,0.000,0.000
maintain,0.191,0.199,0.168,0.000,0.000
link,0.401,0.401,0.353,0.000,0.000
successive,0.531,0.492,0.234,0.000,0.000
pass,0.302,0.303,0.268,0.000,0.000
started,0.193,0.199,0.125,0.000,0.000
publication,0.702,0.720,0.573,0.000,0.000
interpretations,2.301,2.409,2.289,0.000,0.000
possesses,0.169,0.163,0.075,0.000,0.000
decreases,0.286,0.246,0.253,0.000,0.000
mainly,0.445,0.461,0.460,0.000,0.000
tends,0.282,0.300,0.186,0.000,0.000
whenever,4.890,5.013,4.767,0.000,0.000
verification,0.842,0.881,0.712,0.000,0.000
immediate,0.327,0.359,0.340,0.000,0.000
confusion,0.194,0.224,0.156,0.000,0.000
relate,0.165,0.173,0.114,0.000,0.000
optimization,15.414,15.554,15.137,0.000,0.000
input,11.934,11.795,12.303,0.000,0.000
explore,0.275,0.263,0.300,0.000,0.000
experience,3.081,3.144,3.038,0.000,0.000
sample,0.621,0.584,0.700,0.000,0.000
expresses,0.347,0.349,0.320,0.000,0.000
gain,0.267,0.269,0.296,0.000,0.000
transferred,2.976,2.889,2.876,0.000,0.000
serve,0.075,0.071,0.060,0.000,0.000
uniqueness,0.315,0.344,0.281,0.000,0.000
commonly,0.205,0.201,0.170,0.000,0.000
received,0.094,0.108,0.119,0.000,0.000
investigations,0.135,0.130,0.095,0.000,0.000
summarized,0.161,0.147,0.216,0.000,0.000
coherent,0.395,0.443,0.277,0.000,0.000
addressed,0.108,0.089,0.096,0.000,0.000
deviations,4.021,3.963,3.587,0.000,0.000
occurrence,7.277,7.276,7.064,0.000,0.000
nearly,0.166,0.165,0.170,0.000,0.000
major,0.564,0.532,0.444,0.000,0.000
print,0.331,0.318,0.520,0.000,0.000
typically,0.403,0.431,0.366,0.000,0.000
fall,0.768,0.745,0.668,0.000,0.000
gmail,0.826,0.943,0.615,0.000,0.000
july,1.330,1.335,1.247,0.000,0.000
irrelevant,0.308,0.327,0.364,0.000,0.000
explored,0.067,0.083,0.052,0.000,0.000
rates,0.875,0.879,0.840,0.000,0.000
proposal,0.140,0.168,0.106,0.000,0.000
composition,0.885,0.818,0.902,0.000,0.000
adapted,0.158,0.179,0.116,0.000,0.000
hope,0.067,0.066,0.059,0.000,0.000
implemented,0.407,0.403,0.468,0.000,0.000
prior,2.001,1.834,1.822,0.000,0.000
reflects,0.059,0.088,0.252,0.000,0.000
extent,0.358,0.377,0.334,0.000,0.000
domains,1.732,1.663,2.056,0.000,0.000
society,19.954,19.661,19.562,0.000,0.000
sake,0.500,0.556,0.401,0.000,0.000
kinetics,2.778,2.729,2.719,0.000,0.000
elsevier,0.286,0.329,0.213,0.000,0.000
acknowledgments,0.082,0.075,0.050,0.000,0.000
multi,13.504,13.261,14.098,0.000,0.000
possess,0.266,0.246,0.170,0.000,0.000
unbounded,1.586,1.524,2.090,0.000,0.000
publications,0.275,0.252,0.198,0.000,0.000
primitive,0.685,0.760,0.711,0.000,0.000
versions,2.278,2.199,2.422,0.000,0.000
driven,0.422,0.432,0.450,0.000,0.000
preserving,0.409,0.349,0.439,0.000,0.000
summarize,0.192,0.180,0.159,0.000,0.000
hoc,0.439,0.414,0.514,0.000,0.000
areas,0.597,0.576,0.585,0.000,0.000
bijective,0.339,0.348,0.306,0.000,0.000
movement,0.510,0.457,0.568,0.000,0.000
noticed,0.156,0.178,0.086,0.000,0.000
stage,17.144,16.892,17.646,0.000,0.000
drop,0.219,0.228,0.187,0.000,0.000
currently,0.260,0.246,0.302,0.000,0.000
prediction,3.265,3.337,3.140,0.000,0.000
speaking,0.446,0.460,0.405,0.000,0.000
turned,0.295,0.375,0.304,0.000,0.000
embedded,0.281,0.297,0.218,0.000,0.000
helpful,0.213,0.228,0.204,0.000,0.000
probably,0.323,0.310,0.254,0.000,0.000
tend,0.414,0.443,0.347,0.000,0.000
possibilities,0.282,0.292,0.277,0.000,0.000
name,5.369,5.282,5.598,0.000,0.000
topology,0.404,0.360,0.547,0.000,0.000
gap,0.380,0.403,0.276,0.000,0.000
occurring,1.315,1.325,1.184,0.000,0.000
air,0.978,0.942,0.816,0.000,0.000
induces,0.153,0.164,0.116,0.000,0.000
connections,0.141,0.156,0.126,0.000,0.000
five,0.290,0.286,0.370,0.000,0.000
break,2.257,2.153,2.380,0.000,0.000
consist,0.602,0.608,0.664,0.000,0.000
abs,4.713,4.478,3.755,0.000,0.000
eliminating,0.392,0.441,0.274,0.000,0.000
mapped,0.613,0.600,0.729,0.000,0.000
unified,0.783,0.790,0.740,0.000,0.000
arrow,0.381,0.322,0.294,0.000,0.000
convex,0.419,0.394,0.584,0.000,0.000
soft,12.467,12.159,13.206,0.000,0.000
realize,0.279,0.239,0.182,0.000,0.000
frank,0.461,0.551,0.453,0.000,0.000
neighborhood,1.291,1.248,1.723,0.000,0.000
infer,0.179,0.185,0.158,0.000,0.000
care,0.228,0.209,0.157,0.000,0.000
actions,12.947,12.875,12.803,0.000,0.000
student,6.138,6.052,6.491,0.000,0.000
relates,0.132,0.132,0.116,0.000,0.000
zhang,1.688,1.648,1.847,0.000,0.000
independence,2.524,2.533,2.421,0.000,0.000
affected,0.173,0.167,0.281,0.000,0.000
