dataset,normalized,r,n_pos,n_neg,choice_method,alignment,cls,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.375,0.6,0.11538461538461539,0.1935483870967742,12,2,23,3
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.45,0.625,0.38461538461538464,0.4761904761904762,8,6,16,10
semeval_latin,True,2.2222222222222223,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.625,0.6410256410256411,0.9615384615384616,0.7692307692307693,0,14,1,25
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.65,0.6666666666666666,0.9230769230769231,0.7741935483870968,2,12,2,24
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.625,0.6486486486486487,0.9230769230769231,0.7619047619047619,1,13,2,24
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.525,0.7692307692307693,0.38461538461538464,0.5128205128205128,11,3,16,10
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.425,0.6153846153846154,0.3076923076923077,0.4102564102564103,9,5,18,8
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.55,0.7857142857142857,0.4230769230769231,0.55,11,3,15,11
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,0.475,0.7272727272727273,0.3076923076923077,0.43243243243243246,11,3,18,8
semeval_latin,True,2.7777777777777777,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,0.675,0.6857142857142857,0.9230769230769231,0.7868852459016394,3,11,2,24
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,0.525,0.7333333333333333,0.4230769230769231,0.5365853658536585,10,4,15,11
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,0.525,0.7692307692307693,0.38461538461538464,0.5128205128205128,11,3,16,10
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.375,0.6666666666666666,0.07692307692307693,0.13793103448275862,13,1,24,2
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.4,0.6666666666666666,0.15384615384615385,0.25,12,2,22,4
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.5,0.8,0.3076923076923077,0.4444444444444444,12,2,18,8
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,0.425,0.8,0.15384615384615385,0.25806451612903225,13,1,22,4
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.575,0.6956521739130435,0.6153846153846154,0.6530612244897959,7,7,10,16
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.525,0.7333333333333333,0.4230769230769231,0.5365853658536585,10,4,15,11
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.3333333333333335,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,0.625,0.6410256410256411,0.9615384615384616,0.7692307692307693,0,14,1,25
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,0.525,0.7058823529411765,0.46153846153846156,0.558139534883721,9,5,14,12
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_050,0.525,0.7333333333333333,0.4230769230769231,0.5365853658536585,10,4,15,11
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,0.5,0.8,0.3076923076923077,0.4444444444444444,12,2,18,8
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.425,0.7142857142857143,0.19230769230769232,0.30303030303030304,12,2,21,5
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.375,0.5454545454545454,0.23076923076923078,0.3243243243243243,9,5,20,6
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.375,0.6666666666666666,0.07692307692307693,0.13793103448275862,13,1,24,2
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,3.8888888888888893,500,500,random,s4a,cosine_090,0.7,0.7333333333333333,0.8461538461538461,0.7857142857142856,6,8,4,22
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.625,0.6410256410256411,0.9615384615384616,0.7692307692307693,0,14,1,25
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,0.675,0.696969696969697,0.8846153846153846,0.7796610169491526,4,10,3,23
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,0.525,0.7333333333333333,0.4230769230769231,0.5365853658536585,10,4,15,11
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.575,0.8,0.46153846153846156,0.5853658536585367,11,3,14,12
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.4,0.75,0.11538461538461539,0.19999999999999998,13,1,23,3
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.375,0.6666666666666666,0.07692307692307693,0.13793103448275862,13,1,24,2
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.425,0.8,0.15384615384615385,0.25806451612903225,13,1,22,4
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.625,0.6571428571428571,0.8846153846153846,0.7540983606557377,2,12,3,23
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_075,0.425,0.8,0.15384615384615385,0.25806451612903225,13,1,22,4
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.375,1.0,0.038461538461538464,0.07407407407407407,14,0,25,1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.425,1.0,0.11538461538461539,0.20689655172413793,14,0,23,3
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.425,0.8,0.15384615384615385,0.25806451612903225,13,1,22,4
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.6,0.6785714285714286,0.7307692307692307,0.7037037037037038,5,9,7,19
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.325,0.0,0.0,0.0,13,1,26,0
semeval_latin,True,4.444444444444445,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,0.65,0.65,1.0,0.787878787878788,0,14,0,26
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,0.675,0.6666666666666666,1.0,0.8,1,13,0,26
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,0.45,0.6428571428571429,0.34615384615384615,0.45,9,5,17,9
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,0.65,0.6578947368421053,0.9615384615384616,0.78125,1,13,1,25
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,0.475,0.6923076923076923,0.34615384615384615,0.46153846153846156,10,4,17,9
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,5.0,500,500,random,s4a,cosine_050,0.5,0.7142857142857143,0.38461538461538464,0.5,10,4,16,10
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,0.475,0.7272727272727273,0.3076923076923077,0.43243243243243246,11,3,18,8
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,0.375,0.6666666666666666,0.07692307692307693,0.13793103448275862,13,1,24,2
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_075,0.425,0.8,0.15384615384615385,0.25806451612903225,13,1,22,4
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,0.525,0.64,0.6153846153846154,0.6274509803921569,5,9,10,16
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,0.35,0.0,0.0,0.0,14,0,26,0
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,-1,-1,-1,-1,-1,-1,-1,-1
semeval_latin,True,5.0,500,500,random,s4a,cosine_090,0.325,0.0,0.0,0.0,13,1,26,0
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,-1,-1,-1,-1,-1,-1,-1,-1
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
semeval_swedish,True,0.0,500,500,random,s4a,cosine_025,0.25806451612903225,0.25806451612903225,1.0,0.41025641025641024,0,23,0,8
