language,cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,200,4700,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,200,8079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,200,2219,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,4694,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,7199,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,7997,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,8065,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,8056,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,7998,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1200,7861,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7982,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7992,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7929,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7821,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7655,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7421,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,7160,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,6957,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,6756,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,1700,6550,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6608,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6622,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6580,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6512,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6472,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6413,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6356,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6309,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6251,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2200,6217,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6286,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6322,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6348,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6352,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6358,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6353,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6356,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6357,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6359,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,2700,6364,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6433,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6488,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6530,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6549,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6544,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6548,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6545,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6564,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6575,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3200,6598,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6666,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6720,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6739,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6769,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6797,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6807,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6824,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6856,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6860,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,3700,6868,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,6924,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,6996,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7047,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7080,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7097,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7113,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7128,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7132,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7139,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4200,7143,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7190,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7222,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7236,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7252,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7273,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7291,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7307,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7311,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7311,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,700,4700,7313,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,5668,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,4634,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,3892,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,3303,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,2738,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,2205,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,1803,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,1530,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,1334,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,200,1200,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,2121,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,2515,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,2713,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,2869,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,2984,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,3068,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,3098,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,3130,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,3142,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,700,3146,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,3407,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,3583,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,3733,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,3861,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,3942,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,3994,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,4029,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,4055,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,4082,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1200,4091,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4240,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4365,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4453,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4548,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4615,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4728,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4784,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4819,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4844,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,1700,4872,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5012,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5104,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5176,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5211,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5269,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5297,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5339,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5388,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5424,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2200,5446,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5528,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5609,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5672,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5704,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5721,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5750,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5773,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5812,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5846,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,2700,5858,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,5947,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6001,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6054,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6079,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6094,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6128,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6150,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6163,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6175,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3200,6182,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6257,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6281,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6316,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6342,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6357,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6364,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6368,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6373,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6378,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,3700,6377,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6414,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6481,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6518,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6555,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6583,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6592,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6598,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6607,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6616,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4200,6620,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6663,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6709,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6741,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6764,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6777,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6789,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6799,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6797,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6806,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1200,4700,6816,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1700,200,5839,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1700,200,5142,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1700,200,4634,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
english,cosine_001,1,1700,200,4123,0.43243243243243246,0.43243243243243246,1.0,0.6037735849056604
